origin;destination;year;month;avg_time_difference;count;;;;;;
EHGG;EKRK;2022;3;6414.0;2;;;;;;
EHAM;EHRD;2022;3;14.000.740.740.740.700;27;;;;;;
EHEH;LFBD;2022;3;7020.0;1;;;;;;
EHBK;LFMD;2022;3;7347.0;1;;;;;;
EHAM;LFKY;2022;3;3791.0;2;;;;;;
EHGG;ESGV;2022;3;8936.0;1;;;;;;
EHAM;LSTS;2022;3;4460.0;1;;;;;;
EHBD;EDLV;2022;3;1143.0;1;;;;;;
EHLE;EGLF;2022;3;3617.0;1;;;;;;
EHRD;EHRD;2022;3;27.741.522.842.639.500;197;;;;;;
EHEH;LPFR;2022;3;9.665.934.782.608.690;46;;;;;;
EHEH;EHBK;2022;3;868.0;1;;;;;;
EHGR;EHVK;2022;3;8.169.285.714.285.710;14;;;;;;
EHGG;EHBD;2022;3;2426.0;1;;;;;;
EHGG;EDXO;2022;3;3049.0;1;;;;;;
EHGG;LOWI;2022;3;7824.5;2;;;;;;
EHBK;EBLG;2022;3;1902.5;2;;;;;;
EHEH;EVEA;2022;3;5886.0;1;;;;;;
EHEH;LIRF;2022;3;6.290.590.909.090.900;22;;;;;;
EHBD;EHLE;2022;3;5.590.333.333.333.330;6;;;;;;
EHRD;LEMD;2022;3;7242.0;1;;;;;;
EHBK;LSZG;2022;3;4946.0;1;;;;;;
EHRD;EDDL;2022;3;1910.0;1;;;;;;
EHRD;EGSG;2022;3;4785.0;1;;;;;;
EHAL;EBAW;2022;3;4052.0;1;;;;;;
EHEH;LEAP;2022;3;5434.0;1;;;;;;
EHAM;EGNX;2022;3;30.235.625;16;;;;;;
EHAM;LFHS;2022;3;38.661.176.470.588.200;17;;;;;;
EHWO;EHRD;2022;3;12.157.142.857.142.800;7;;;;;;
EHGR;EHDL;2022;3;7587.0;1;;;;;;
EHAM;LFRN;2022;3;35.876.923.076.923.000;13;;;;;;
EHLE;EDDG;2022;3;3434.0;2;;;;;;
EHBK;EHGG;2022;3;4.238.333.333.333.330;3;;;;;;
EHRD;LEMO;2022;3;9461.0;1;;;;;;
EHOW;EHGG;2022;3;6.973.333.333.333.330;3;;;;;;
EHGG;LFAT;2022;3;7910.0;1;;;;;;
EHRD;EBKT;2022;3;1629.5;2;;;;;;
EHDS;EHDS;2022;3;16.613.181.818.181.800;22;;;;;;
EHVK;EHTL;2022;3;6.835.714.285.714.280;7;;;;;;
EHBK;LFKY;2022;3;3193.0;1;;;;;;
EHDP;EHGR;2022;3;766.0;1;;;;;;
EHBD;LFOY;2022;3;3999.0;1;;;;;;
EHMZ;EHRD;2022;3;20.566.111.111.111.100;18;;;;;;
EHDB;EHTE;2022;3;2756.0;3;;;;;;
EHLW;EHGG;2022;3;1070.2;5;;;;;;
EHRD;LEPA;2022;3;7869.5;2;;;;;;
EHLE;EHRD;2022;3;2096.0;4;;;;;;
EHMZ;EBBY;2022;3;3940.0;1;;;;;;
EHDP;EDFC;2022;3;3992.0;1;;;;;;
EHBK;LSZM;2022;3;2595.8;5;;;;;;
EHST;EHST;2022;3;148.515.625;32;;;;;;
EHAM;EHTE;2022;3;3727.5;2;;;;;;
EHSE;EDLF;2022;3;4919.5;2;;;;;;
EHGG;EBLG;2022;3;2543.0;4;;;;;;
EHRD;EINN;2022;3;4751.0;1;;;;;;
EHSE;EGPC;2022;3;8360.0;1;;;;;;
EHRD;EGBB;2022;3;2763.0;1;;;;;;
EHBD;LFNT;2022;3;7040.0;1;;;;;;
EHBK;EDDB;2022;3;3489.0;1;;;;;;
EHRD;EDNY;2022;3;3627.0;1;;;;;;
EHTE;EDLG;2022;3;1425.0;1;;;;;;
EHTE;LHBS;2022;3;17573.0;1;;;;;;
EHAM;EDDL;2022;3;16.384.655.172.413.700;116;;;;;;
EHBK;EGKK;2022;3;3444.5;2;;;;;;
EHBD;LFPN;2022;3;5431.5;2;;;;;;
EHRD;LQPD;2022;3;6213.0;1;;;;;;
EHEH;ETNW;2022;3;6775.5;2;;;;;;
EHEH;EINN;2022;3;4787.0;1;;;;;;
EHAM;LOWI;2022;3;4.452.237.623.762.370;101;;;;;;
EHAM;LFNO;2022;3;4959.0;1;;;;;;
EHGG;EHVK;2022;3;2828.0;1;;;;;;
EHSE;EDKV;2022;3;3732.0;1;;;;;;
EHGG;EDVK;2022;3;1983.0;1;;;;;;
EHKD;EGTF;2022;3;4214.0;1;;;;;;
EHAM;EPPO;2022;3;4445.9;10;;;;;;
EHLE;EDLS;2022;3;2113.0;2;;;;;;
EHLE;EBAW;2022;3;4573.0;1;;;;;;
EHGG;EGLF;2022;3;3480.0;2;;;;;;
EHAM;LIAT;2022;3;5427.0;1;;;;;;
EHEH;LOWS;2022;3;38.849.666.666.666.600;30;;;;;;
EHEH;LZIB;2022;3;5172.0;9;;;;;;
EHRD;EDLN;2022;3;1936.0;1;;;;;;
EHOW;EDLH;2022;3;2872.0;1;;;;;;
EHAM;LOWL;2022;3;4476.0;1;;;;;;
EHAM;ESMY;2022;3;4718.0;1;;;;;;
EHEH;LPAR;2022;3;9.019.166.666.666.660;12;;;;;;
EHBK;EHDL;2022;3;2336.0;1;;;;;;
EHHV;EHLE;2022;3;795.0;1;;;;;;
EHRD;LPFR;2022;3;9.617.615.384.615.380;26;;;;;;
EHLE;EHMZ;2022;3;34.453.333.333.333.300;6;;;;;;
EHGG;EDDH;2022;3;1537.0;1;;;;;;
EHLE;EDVK;2022;3;5458.0;1;;;;;;
EHAM;EYVI;2022;3;708.146.875;32;;;;;;
EHAM;LIRQ;2022;3;5242.0;15;;;;;;
EHAM;EHBK;2022;3;2429.5;4;;;;;;
EHTE;EHRD;2022;3;8288.75;4;;;;;;
EHEH;EDDB;2022;3;3528.5;2;;;;;;
EHAM;LFFI;2022;3;3961.0;25;;;;;;
EHTE;EHAL;2022;3;2550.6;5;;;;;;
EHEH;LFML;2022;3;5487.0;1;;;;;;
EHTW;EHTW;2022;3;2.049.423.076.923.070;26;;;;;;
EHAM;EDDN;2022;3;32.311.206.896.551.700;58;;;;;;
EHGG;EDWE;2022;3;2356.0;3;;;;;;
EHRD;EHBD;2022;3;2.009.625;8;;;;;;
EHRD;EPGD;2022;3;7974.5;2;;;;;;
EHBK;LEZL;2022;3;9147.0;1;;;;;;
EHTE;EDCJ;2022;3;5927.0;1;;;;;;
EHEH;LOWW;2022;3;4.888.294.117.647.050;17;;;;;;
EHEH;ELLX;2022;3;2719.0;1;;;;;;
EHHO;EHKD;2022;3;1533.0;1;;;;;;
EHLE;EDLD;2022;3;2433.0;1;;;;;;
EHMZ;EBST;2022;3;2952.0;1;;;;;;
EHAM;LSGG;2022;3;4.247.682.926.829.260;205;;;;;;
EHLE;EGLC;2022;3;6404.0;1;;;;;;
EHST;EDWE;2022;3;976.0;1;;;;;;
EHBK;LFMY;2022;3;7067.0;1;;;;;;
EHTE;EDLB;2022;3;3968.0;1;;;;;;
EHAM;EGPT;2022;3;4511.0;1;;;;;;
EHLW;EFVP;2022;3;10036.0;1;;;;;;
EHAM;LFPG;2022;3;30.921.134.969.325.100;326;;;;;;
EHAM;EDDC;2022;3;3650.5;14;;;;;;
EHEH;LYBE;2022;3;6.858.666.666.666.660;12;;;;;;
EHAM;EPWR;2022;3;4.684.333.333.333.330;6;;;;;;
EHEH;EPPO;2022;3;4430.4;5;;;;;;
EHRD;LFIB;2022;3;4164.0;1;;;;;;
EHBK;LEBL;2022;3;6398.0;1;;;;;;
EHAM;EPKK;2022;3;5.506.364.864.864.860;74;;;;;;
EHRD;EHLE;2022;3;1708.5;2;;;;;;
EHTE;ELLX;2022;3;3830.0;1;;;;;;
EHGG;EGSS;2022;3;2811.0;1;;;;;;
EHGG;EDLN;2022;3;31.753.333.333.333.300;3;;;;;;
EHRD;EGGP;2022;3;3983.0;2;;;;;;
EHRD;LFLB;2022;3;4922.0;1;;;;;;
EHLE;EHLE;2022;3;26.921.422.018.348.600;218;;;;;;
EHEH;LSGS;2022;3;3858.5;2;;;;;;
EHSE;EHTE;2022;3;2336.2;5;;;;;;
EHHV;EHSE;2022;3;1680.0;1;;;;;;
EHAM;EGQK;2022;3;4328.0;1;;;;;;
EHRD;EGLD;2022;3;3444.0;1;;;;;;
EHRD;LFNT;2022;3;6203.0;1;;;;;;
EHAM;EKBI;2022;3;28.483.233.082.706.700;133;;;;;;
EHAM;LIMC;2022;3;51.250.965.517.241.300;145;;;;;;
EHGG;EBSG;2022;3;5026.0;1;;;;;;
EHGG;EHLW;2022;3;9.488.888.888.888.880;9;;;;;;
EHGG;EGGW;2022;3;3569.0;1;;;;;;
EHBK;LDPM;2022;3;7422.0;2;;;;;;
EHAM;LFRT;2022;3;5.347.666.666.666.660;3;;;;;;
EHGG;LEMD;2022;3;8165.0;1;;;;;;
EHMZ;LFQJ;2022;3;3206.0;1;;;;;;
EHRD;EHGG;2022;3;2625.5;8;;;;;;
EHOW;EHHV;2022;3;2907.0;1;;;;;;
EHAM;ETSI;2022;3;4342.0;1;;;;;;
EHBK;EDLF;2022;3;1521.0;1;;;;;;
EHGG;EHAL;2022;3;1354.0;1;;;;;;
EHBK;LFPG;2022;3;27.796.666.666.666.600;3;;;;;;
EHBK;EHEH;2022;3;1020.0;1;;;;;;
EHAM;LIRA;2022;3;6763.5;2;;;;;;
EHRD;EHBK;2022;3;2650.0;3;;;;;;
EHAM;LFST;2022;3;33.778.928.571.428.500;28;;;;;;
EHRD;EHVK;2022;3;2081.0;4;;;;;;
EHGG;EGHH;2022;3;3776.0;1;;;;;;
EHRD;EGGD;2022;3;3100.0;1;;;;;;
EHEH;EGPH;2022;3;4398.0;8;;;;;;
EHTE;EDWJ;2022;3;3587.0;1;;;;;;
EHRD;LKTB;2022;3;10718.0;1;;;;;;
EHRD;EHTE;2022;3;26.353.333.333.333.300;3;;;;;;
EHGG;EKEB;2022;3;6942.0;1;;;;;;
EHAM;EHTW;2022;3;1283.0;1;;;;;;
EHRD;EDNL;2022;3;8787.0;1;;;;;;
EHSE;EBHN;2022;3;1362.0;1;;;;;;
EHSE;EBLE;2022;3;1132.0;1;;;;;;
EHBK;LSZL;2022;3;7744.0;1;;;;;;
EHBK;LOLW;2022;3;3617.0;1;;;;;;
EHBK;EGNX;2022;3;4508.0;1;;;;;;
EHRD;LSZR;2022;3;3956.5;2;;;;;;
EHBK;LIBD;2022;3;6823.0;1;;;;;;
EHAM;EFHK;2022;3;7.449.801.242.236.020;161;;;;;;
EHTL;EHLE;2022;3;1332.0;1;;;;;;
EHLE;EHSE;2022;3;24.725.714.285.714.200;7;;;;;;
EHMZ;EBMO;2022;3;3336.0;1;;;;;;
EHEH;LFNR;2022;3;4.807.666.666.666.660;3;;;;;;
EHRD;LFBD;2022;3;8514.5;2;;;;;;
EHLE;EHHV;2022;3;1054.0;2;;;;;;
EHEH;LFSJ;2022;3;4025.0;1;;;;;;
EHRD;LEAL;2022;3;8.004.791.666.666.660;48;;;;;;
EHRD;LEBL;2022;3;6.547.444.444.444.440;18;;;;;;
EHVK;EHHV;2022;3;1277.5;2;;;;;;
EHMZ;LFOI;2022;3;2907.0;1;;;;;;
EHAM;EDDF;2022;3;426.555.859.375;256;;;;;;
EHAM;LIPZ;2022;3;514.490.990.990.991;111;;;;;;
EHVK;ETNG;2022;3;9.506.666.666.666.660;3;;;;;;
EHEH;LFLS;2022;3;4334.0;1;;;;;;
EHBK;EHRD;2022;3;1515.5;2;;;;;;
EHGG;EDWC;2022;3;3519.0;1;;;;;;
EHLE;LFNX;2022;3;13613.0;1;;;;;;
EHAM;LEMH;2022;3;7623.0;1;;;;;;
EHAM;EDWR;2022;3;3128.0;1;;;;;;
EHGG;EGPK;2022;3;4113.0;1;;;;;;
EHEH;EGWU;2022;3;3461.0;1;;;;;;
EHAM;EGTE;2022;3;3250.0;1;;;;;;
EHTE;LOWS;2022;3;4665.0;1;;;;;;
EHRD;LFKY;2022;3;3917.0;1;;;;;;
EHMZ;EHWO;2022;3;3204.0;1;;;;;;
EHRD;LPCS;2022;3;9900.0;1;;;;;;
EHAM;LROP;2022;3;8.644.611.940.298.500;134;;;;;;
EHAM;LIBD;2022;3;7.794.857.142.857.140;14;;;;;;
EHAM;EGNJ;2022;3;2.411.266.666.666.660;15;;;;;;
EHBD;EHBD;2022;3;5.556.333.333.333.330;30;;;;;;
EHRD;EHHV;2022;3;10.716.666.666.666.600;6;;;;;;
EHAM;LDZE;2022;3;5261.4;10;;;;;;
EHTW;EKAH;2022;3;3456.0;1;;;;;;
EHRD;EDDF;2022;3;2766.8;5;;;;;;
EHAM;EBCI;2022;3;1508.0;1;;;;;;
EHLW;EHLW;2022;3;7250.6;5;;;;;;
EHAM;LSZS;2022;3;4088.25;4;;;;;;
EHTX;EHMZ;2022;3;5056.0;1;;;;;;
EHRD;EDKM;2022;3;6938.0;1;;;;;;
EHTE;EHHO;2022;3;28.146.666.666.666.600;6;;;;;;
EHKD;EHLE;2022;3;5.237.333.333.333.330;3;;;;;;
EHBK;EGSS;2022;3;3680.0;1;;;;;;
EHTE;EHKD;2022;3;31.696.666.666.666.600;6;;;;;;
EHGG;EDDF;2022;3;3375.0;1;;;;;;
EHHV;EHTX;2022;3;2771.0;2;;;;;;
EHHO;EDLH;2022;3;2833.0;1;;;;;;
EHMZ;EBKH;2022;3;2584.0;1;;;;;;
EHGG;LIRE;2022;3;6798.0;1;;;;;;
EHDR;EHGG;2022;3;759.0;6;;;;;;
EHSE;LSZS;2022;3;6490.0;1;;;;;;
EHMZ;EDLF;2022;3;3808.0;1;;;;;;
EHMZ;EBZU;2022;3;675.0;1;;;;;;
EHMZ;EHND;2022;3;1427.0;1;;;;;;
EHKD;EHGR;2022;3;3089.75;4;;;;;;
EHOW;EHOW;2022;3;1038.0;1;;;;;;
EHWO;EHGR;2022;3;761.0;1;;;;;;
EHAM;EDDW;2022;3;21.082.419.354.838.700;62;;;;;;
EHTE;EHOW;2022;3;31.123.333.333.333.300;3;;;;;;
EHAM;LFML;2022;3;5.655.125;24;;;;;;
EHAM;EDDG;2022;3;1435.0;1;;;;;;
EHAM;LSZC;2022;3;5531.0;1;;;;;;
EHEH;LOWI;2022;3;3.907.672.727.272.720;55;;;;;;
EHBK;LFPN;2022;3;3250.0;1;;;;;;
EHTX;EHHO;2022;3;3623.0;2;;;;;;
EHAM;ESSB;2022;3;6059.0;2;;;;;;
EHEH;EPMR;2022;3;3821.0;2;;;;;;
EHAM;EGNP;2022;3;30.085.714.285.714.200;28;;;;;;
EHAM;LFFW;2022;3;4216.8;5;;;;;;
EHVK;EHGR;2022;3;8.133.571.428.571.420;14;;;;;;
EHLE;EHAL;2022;3;2750.0;5;;;;;;
EHAM;EGPE;2022;3;4494.6;5;;;;;;
EHGG;EDTY;2022;3;4228.0;1;;;;;;
EHSE;EBAW;2022;3;2.112.590.909.090.900;22;;;;;;
EHAM;LEBB;2022;3;5537.0;1;;;;;;
EHMZ;EHTE;2022;3;38.943.333.333.333.300;3;;;;;;
EHAM;EVRS;2022;3;7169.75;4;;;;;;
EHRD;EGGW;2022;3;2871.0;4;;;;;;
EHEH;EVRS;2022;3;7026.0;1;;;;;;
EHAM;LIMA;2022;3;5286.0;1;;;;;;
EHEH;LSZH;2022;3;3260.0;3;;;;;;
EHAM;EDHN;2022;3;5470.0;1;;;;;;
EHAM;LIME;2022;3;5.038.103.448.275.860;29;;;;;;
EHEH;EDDM;2022;3;3692.0;1;;;;;;
EHDB;EHDL;2022;3;1094.0;1;;;;;;
EHRD;EGPH;2022;3;4953.0;3;;;;;;
EHGG;EDDW;2022;3;37.593.333.333.333.300;3;;;;;;
EHEH;EHDL;2022;3;950.0;1;;;;;;
EHAM;LFBD;2022;3;5.079.157.142.857.140;70;;;;;;
EHEH;LEBL;2022;3;6.580.459.459.459.450;37;;;;;;
EHAM;LFAV;2022;3;1550.0;1;;;;;;
EHAM;LSGK;2022;3;5.524.666.666.666.660;3;;;;;;
EHRD;EDBM;2022;3;6533.0;1;;;;;;
EHAM;LFPV;2022;3;3160.5;2;;;;;;
EHEH;LFPG;2022;3;2834.0;1;;;;;;
EHBK;EDLR;2022;3;1879.0;1;;;;;;
EHEH;LSGG;2022;3;34.763.333.333.333.300;3;;;;;;
EHLE;ESKM;2022;3;9815.0;2;;;;;;
EHTX;EHGG;2022;3;1973.0;1;;;;;;
EHBK;EBAW;2022;3;4.188.444.444.444.440;9;;;;;;
EHMZ;EHKD;2022;3;3778.0;2;;;;;;
EHTE;EHBK;2022;3;3415.0;1;;;;;;
EHBD;EHTE;2022;3;6.281.333.333.333.330;3;;;;;;
EHAL;EHLE;2022;3;3223.0;5;;;;;;
EHTE;EDRA;2022;3;4024.0;1;;;;;;
EHAM;EDLV;2022;3;1234.0;1;;;;;;
EHAM;ENBR;2022;3;4.820.672.897.196.260;107;;;;;;
EHTE;EGTK;2022;3;4.642.333.333.333.330;3;;;;;;
EHAM;EHTX;2022;3;4.918.333.333.333.330;6;;;;;;
EHEH;EVRA;2022;3;7041.0;3;;;;;;
EHAM;EHLE;2022;3;923.1;10;;;;;;
EHRD;LFMD;2022;3;4999.0;1;;;;;;
EHBD;EDMS;2022;3;8404.0;1;;;;;;
EHKD;LFAT;2022;3;5585.5;2;;;;;;
EHGG;EHBK;2022;3;5.491.666.666.666.660;3;;;;;;
EHAM;LKTB;2022;3;4712.0;1;;;;;;
EHDR;EHDP;2022;3;2650.0;1;;;;;;
EHBK;EBSL;2022;3;1622.0;1;;;;;;
EHEH;EPKK;2022;3;5.375.561.403.508.770;57;;;;;;
EHAM;EGSH;2022;3;20.315.833.333.333.300;24;;;;;;
EHVK;EDLF;2022;3;837.0;3;;;;;;
EHEH;EGGW;2022;3;2976.0;2;;;;;;
EHAM;EGDX;2022;3;3359.0;1;;;;;;
EHTL;EHVK;2022;3;857.25;4;;;;;;
EHBK;ESSB;2022;3;7758.0;1;;;;;;
EHBK;EDDN;2022;3;2431.0;1;;;;;;
EHDB;EHRD;2022;3;9.326.666.666.666.660;3;;;;;;
EHRD;LKPR;2022;3;4313.0;1;;;;;;
EHEH;ETNL;2022;3;2743.0;1;;;;;;
EHAM;EDRY;2022;3;37.033.333.333.333.300;3;;;;;;
EHGG;EDDV;2022;3;2369.0;1;;;;;;
EHBK;LSZH;2022;3;2918.0;1;;;;;;
EHAM;LDDU;2022;3;7160.5;2;;;;;;
EHEH;LIRP;2022;3;5058.0;22;;;;;;
EHEH;LPPR;2022;3;8.132.608.695.652.170;23;;;;;;
EHLE;EHKD;2022;3;6303.5;2;;;;;;
EHAM;EHMZ;2022;3;20.953.333.333.333.300;3;;;;;;
EHHO;EHOW;2022;3;1122.0;1;;;;;;
EHTE;EBBR;2022;3;1956.0;1;;;;;;
EHBK;EDLB;2022;3;4894.0;2;;;;;;
EHAM;LGEL;2022;3;8993.0;1;;;;;;
EHBK;EDTO;2022;3;2618.0;1;;;;;;
EHTE;EDKI;2022;3;3123.0;1;;;;;;
EHEH;LIPE;2022;3;4.730.846.153.846.150;13;;;;;;
EHAM;ENZV;2022;3;3759.4;5;;;;;;
EHBK;EDDP;2022;3;6124.0;1;;;;;;
EHHV;EBOS;2022;3;3942.0;1;;;;;;
EHTW;EDDK;2022;3;1556.0;1;;;;;;
EHAM;LPPR;2022;3;8.236.417.582.417.580;91;;;;;;
EHGG;EHTE;2022;3;6.809.666.666.666.660;24;;;;;;
EHAM;ESSL;2022;3;5075.0;1;;;;;;
EHBD;LFAT;2022;3;3427.0;1;;;;;;
EHGG;EHGG;2022;3;5.412.687.707.641.190;301;;;;;;
EHAM;LMML;2022;3;9.563.227.272.727.270;22;;;;;;
EHGG;EHTX;2022;3;3008.5;2;;;;;;
EHAM;EBOS;2022;3;6065.75;4;;;;;;
EHVK;EHTW;2022;3;1788.0;1;;;;;;
EHGG;EKYT;2022;3;6101.0;1;;;;;;
EHRD;LOWI;2022;3;4.311.274.193.548.380;62;;;;;;
EHAM;EVRA;2022;3;7.091.388.888.888.880;18;;;;;;
EHAM;EGPD;2022;3;4.115.730.337.078.650;89;;;;;;
EHBD;EHRD;2022;3;12514.4;5;;;;;;
EHTE;EDLS;2022;3;1288.0;2;;;;;;
EHMZ;LSGS;2022;3;10393.0;1;;;;;;
EHAM;EDFM;2022;3;2825.0;1;;;;;;
EHBK;EINN;2022;3;5666.0;1;;;;;;
EHLW;EGPK;2022;3;4833.5;2;;;;;;
EHEH;LGKN;2022;3;9423.0;1;;;;;;
EHAM;EDDS;2022;3;326.790.756.302.521;119;;;;;;
EHMZ;EHMZ;2022;3;3.074.448.275.862.060;29;;;;;;
EHGG;EDWR;2022;3;1117.0;3;;;;;;
EHLE;EBGB;2022;3;2991.0;1;;;;;;
EHKD;EKFS;2022;3;8342.0;1;;;;;;
EHAM;LKPR;2022;3;40.827.083.333.333.300;144;;;;;;
EHRD;LEMG;2022;3;9.036.133.333.333.330;15;;;;;;
EHTE;EHTX;2022;3;2961.8;10;;;;;;
EHBD;EDFE;2022;3;2858.0;1;;;;;;
EHEH;EHRD;2022;3;12.194.285.714.285.700;7;;;;;;
EHRD;EDSB;2022;3;2970.0;1;;;;;;
EHAM;EHBD;2022;3;1929.0;2;;;;;;
EHEH;LFBA;2022;3;5453.0;1;;;;;;
EHTW;EDDR;2022;3;2345.0;1;;;;;;
EHTX;EDWJ;2022;3;2176.0;1;;;;;;
EHAM;LFRS;2022;3;4.135.925.925.925.920;27;;;;;;
EHAM;EGAA;2022;3;4107.4;20;;;;;;
EHBD;EBKT;2022;3;2697.5;2;;;;;;
EHRD;LFAC;2022;3;3036.0;2;;;;;;
EHRD;BIKF;2022;3;10692.0;1;;;;;;
EHHO;EDWN;2022;3;1608.0;1;;;;;;
EHEH;EFOU;2022;3;8904.0;1;;;;;;
EHBK;EGPH;2022;3;5322.0;1;;;;;;
EHRD;EHGR;2022;3;10.063.333.333.333.300;9;;;;;;
EHVK;EHEH;2022;3;782.0;4;;;;;;
EHBK;EKBI;2022;3;4207.0;1;;;;;;
EHAM;EBLG;2022;3;11.002.833.333.333.300;6;;;;;;
EHVK;EHDS;2022;3;2196.0;1;;;;;;
EHKD;EDWR;2022;3;2242.0;1;;;;;;
EHAM;EBBR;2022;3;15.186.626.506.024.000;83;;;;;;
EHHV;EHTE;2022;3;2020.6;5;;;;;;
EHBK;LOWI;2022;3;5093.0;1;;;;;;
EHAM;LXGB;2022;3;9856.0;1;;;;;;
EHDP;EHDR;2022;3;2789.0;1;;;;;;
EHBK;EGLL;2022;3;2889.0;1;;;;;;
EHAM;ESGG;2022;4;40.956.806.722.689.000;119;;;;;;
EHAM;EICK;2022;3;502.731.914.893.617;94;;;;;;
EHAM;EDDK;2022;3;1.922.142.857.142.850;7;;;;;;
EHRD;ESGG;2022;3;4539.0;1;;;;;;
EHDB;EHDB;2022;3;2.823.669.565.217.390;230;;;;;;
EHKD;LFAB;2022;3;6546.0;1;;;;;;
EHLE;EGTK;2022;3;4619.0;2;;;;;;
EHWO;EBAW;2022;3;707.5;2;;;;;;
EHGG;EIDW;2022;3;4521.5;2;;;;;;
EHTE;EDWN;2022;3;19.043.333.333.333.300;3;;;;;;
EHAM;LFPO;2022;3;3666.52;25;;;;;;
EHSE;EHVK;2022;3;1850.0;1;;;;;;
EHMZ;EHHV;2022;3;3297.0;1;;;;;;
EHTX;EGLD;2022;3;9089.0;1;;;;;;
EHEH;LEMG;2022;3;9.143.266.666.666.660;15;;;;;;
EHMZ;EBKT;2022;3;3983.2;10;;;;;;
EHAM;EDHK;2022;3;2800.0;1;;;;;;
EHEH;EBKT;2022;3;1575.0;1;;;;;;
EHST;EHAL;2022;3;1808.0;1;;;;;;
EHEH;EDNY;2022;3;3704.0;1;;;;;;
EHBD;EHHO;2022;3;3472.0;1;;;;;;
EHAM;LIML;2022;3;4.879.790.697.674.410;215;;;;;;
EHEH;LEAL;2022;3;7.954.985.074.626.860;67;;;;;;
EHAM;EGCC;2022;3;3.254.885;200;;;;;;
EHEH;EKCH;2022;3;3.839.214.285.714.280;14;;;;;;
EHTL;EHDL;2022;3;1673.0;1;;;;;;
EHBK;EDVK;2022;3;2793.0;1;;;;;;
EHRD;EBMB;2022;3;12.316.666.666.666.600;3;;;;;;
EHRD;EHTX;2022;3;3979.0;2;;;;;;
EHAL;EHDR;2022;3;1356.0;1;;;;;;
EHAM;EGPD;2022;4;4.113.207.920.792.070;101;;;;;;
EHGG;LOWS;2022;3;4484.5;2;;;;;;
EHEH;LRIA;2022;3;8.538.333.333.333.330;3;;;;;;
EHAM;LGKN;2022;3;10135.75;4;;;;;;
EHRD;LYBE;2022;3;8.454.333.333.333.330;3;;;;;;
EHAM;LPAZ;2022;3;13395.0;1;;;;;;
EHHO;EHLE;2022;3;3519.0;3;;;;;;
EHBK;EBOS;2022;3;2010.6;5;;;;;;
EHAM;LEAL;2022;3;830.711.403.508.772;114;;;;;;
EHBK;EHAM;2022;3;2513.5;4;;;;;;
EHTE;LHTL;2022;3;13564.0;1;;;;;;
EHTE;EDQM;2022;3;14509.0;1;;;;;;
EHTX;EDLN;2022;3;3726.0;1;;;;;;
EHAM;LBLS;2022;3;8509.0;1;;;;;;
EHAM;LPAR;2022;3;9.379.435.483.870.960;62;;;;;;
EHND;EHRD;2022;3;10.723.333.333.333.300;3;;;;;;
EHGG;LOLW;2022;3;4689.0;1;;;;;;
EHAM;LIRP;2022;3;5.890.285.714.285.710;14;;;;;;
EHST;EHGG;2022;3;897.5;4;;;;;;
EHAM;ENBO;2022;3;8703.0;3;;;;;;
EHVK;EHVK;2022;3;2.051.915.254.237.280;59;;;;;;
EHEH;LBSF;2022;3;830.029.411.764.706;17;;;;;;
EHSE;EDLE;2022;3;6614.0;1;;;;;;
EHEH;EHGR;2022;3;2282.75;4;;;;;;
EHRD;LFRP;2022;3;5704.0;1;;;;;;
EHTX;EHLE;2022;3;21.336.923.076.923.000;13;;;;;;
EHEH;LGAV;2022;3;9.653.777.777.777.770;9;;;;;;
EHLE;EDWF;2022;3;2826.0;1;;;;;;
EHTE;EBAW;2022;3;2961.0;1;;;;;;
EHLE;EBZW;2022;3;2821.0;1;;;;;;
EHAM;EHHO;2022;3;4447.0;1;;;;;;
EHAM;LSZM;2022;3;3.677.504.132.231.400;121;;;;;;
EHRD;EGLF;2022;3;30.255.833.333.333.300;12;;;;;;
EHEH;EPRJ;2022;3;6.526.333.333.333.330;3;;;;;;
EHTE;EHAM;2022;3;3982.0;3;;;;;;
EHTW;EDKA;2022;3;3037.0;1;;;;;;
EHRD;LE84;2022;3;8.725.666.666.666.660;3;;;;;;
EHRD;EKRK;2022;3;10328.0;1;;;;;;
EHTE;EDLT;2022;3;3239.0;1;;;;;;
EHAM;LFHJ;2022;3;4171.5;2;;;;;;
EHEH;EPKT;2022;3;5094.0;24;;;;;;
EHRD;EDDK;2022;3;3568.5;4;;;;;;
EHBK;EPBD;2022;3;4590.5;2;;;;;;
EHRD;LFBX;2022;3;4247.0;1;;;;;;
EHEH;LDZE;2022;3;4830.0;2;;;;;;
EHRD;EKOD;2022;3;2711.0;1;;;;;;
EHKD;EHAM;2022;3;1526.0;1;;;;;;
EHLE;EDWR;2022;3;3103.0;1;;;;;;
EHEH;EHAM;2022;3;1.225.090.909.090.900;11;;;;;;
EHAM;LFFZ;2022;3;2536.0;1;;;;;;
EHDP;EHBD;2022;3;1931.0;1;;;;;;
EHTE;EHTE;2022;3;41.277.468.354.430.300;237;;;;;;
EHAM;ENJB;2022;3;4.593.444.444.444.440;9;;;;;;
EHAM;EGGD;2022;4;3346.0;152;;;;;;
EHSE;EHHO;2022;3;4312.0;1;;;;;;
EHBK;EGLC;2022;3;2984.0;1;;;;;;
EHBK;LOWZ;2022;3;8607.0;1;;;;;;
EHSE;LFAT;2022;3;2576.5;2;;;;;;
