origin,destination,year(firstseen),month(firstseen),count
EHEH,LICZ,2022,1,1
EHEH,LPPR,2022,1,15
EHEH,EHAM,2022,1,2
EHEH,EGSS,2022,1,30
EHEH,LBSF,2022,1,19
EHEH,LPFR,2022,1,28
EHEH,EVRA,2022,1,6
EHEH,LEMD,2022,1,14
EHEH,LBWN,2022,1,1
EHEH,LBWV,2022,1,9
EHEH,LOWI,2022,1,33
EHEH,EPZB,2022,1,1
EHEH,LKPR,2022,1,16
EHEH,LOWS,2022,1,19
EHEH,LEIB,2022,1,7
EHEH,EPLE,2022,1,1
EHEH,EGCC,2022,1,4
EHEH,LIPE,2022,1,1
EHEH,LIMC,2022,1,2
EHEH,EPKT,2022,1,18
EHEH,LHBP,2022,1,10
EHEH,LYBE,2022,1,5
EHEH,LYBT,2022,1,1
EHEH,LIME,2022,1,4
EHEH,EPWR,2022,1,8
EHEH,EPKK,2022,1,18
EHEH,EKCH,2022,1,9
EHEH,LIRF,2022,1,1
EHEH,LEPA,2022,1,3
EHEH,EPRJ,2022,1,3
EHEH,LEZL,2022,1,18
EHEH,LROP,2022,1,4
EHEH,LHHO,2022,1,1
EHEH,EPGD,2022,1,14
EHEH,EYVI,2022,1,9
EHEH,EPLB,2022,1,2
EHEH,EIDW,2022,1,14
EHEH,LE84,2022,1,1
EHEH,EPWA,2022,1,5
EHEH,LEMG,2022,1,43
EHEH,EGPH,2022,1,2
EHEH,LEAL,2022,1,45
EHEH,EYKA,2022,1,1
EHEH,LYSM,2022,1,1
EHEH,EYRU,2022,1,1
EHEH,LPPT,2022,1,18
EHEH,LGAV,2022,1,2
EHEH,LOWW,2019,2,8
EHEH,LFBO,2019,2,1
EHEH,EYVP,2019,2,3
EHEH,EBMB,2019,2,1
EHEH,EPLR,2019,2,3
EHEH,LELL,2019,2,3
EHEH,LHHO,2019,2,1
EHEH,EPKK,2019,2,10
EHEH,LIPH,2019,2,1
EHEH,LFMY,2019,2,1
EHEH,LIRA,2019,2,13
EHEH,LILV,2019,2,1
EHEH,EPKM,2019,2,1
EHEH,LIRU,2019,2,1
EHEH,LIMJ,2019,2,1
EHEH,LHDC,2019,2,7
EHEH,LIPU,2019,2,3
EHEH,EPWR,2019,2,16
EHEH,EBTY,2019,2,1
EHEH,LWSK,2019,2,3
EHEH,LGAV,2019,2,8
EHEH,LEAP,2019,2,5
EHEH,LFNR,2019,2,1
EHEH,EPGD,2019,2,16
EHEH,LBLS,2019,2,2
EHEH,EGCC,2019,2,15
EHEH,EGPH,2019,2,11
EHEH,LEMP,2019,2,1
EHEH,EIBA,2019,2,1
EHEH,EVRA,2019,2,12
EHEH,LEMD,2019,2,15
EHEH,EPWA,2019,2,7
EHEH,EKCH,2019,2,12
EHEH,LOIR,2019,2,20
EHEH,LPFR,2019,2,31
EHEH,EGSS,2019,2,64
EHEH,EBLG,2019,2,1
EHEH,LEMG,2019,2,16
EHEH,EKKS,2019,2,1
EHEH,EYKA,2019,2,6
EHEH,EPSW,2019,2,2
EHEH,EPKT,2019,2,20
EHEH,LPPT,2019,2,30
EHEH,LE85,2019,2,5
EHEH,LHTM,2019,2,13
EHEH,EHAM,2019,2,1
EHEH,ESSA,2019,2,3
EHEH,LIDU,2019,2,6
EHEH,LBSF,2019,2,19
EHEH,EPLB,2019,2,2
EHEH,LPAR,2019,2,5
EHEH,LFML,2019,2,5
EHEH,LBWV,2019,2,2
EHEH,EIWT,2019,2,4
EHEH,LIRP,2019,2,8
EHEH,LIPM,2019,2,1
EHEH,LFPO,2019,2,1
EHEH,LKKL,2019,2,1
EHEH,LIPS,2019,2,5
EHEH,LIDH,2019,2,1
EHEH,LOWS,2019,2,22
EHEH,LIRM,2019,2,2
EHEH,LEMU,2019,2,1
EHEH,EBCI,2019,2,1
EHEH,LIBR,2019,2,4
EHEH,EIDW,2019,2,12
EHEH,LEBL,2019,2,9
EHEH,EPPO,2019,2,8
EHEH,LHBP,2019,2,27
EHEH,EYVI,2019,2,6
EHEH,LKPR,2019,2,29
EHEH,LIME,2019,2,25
EHEH,LILQ,2019,2,3
EHEH,LROP,2019,2,17
EHEH,LMML,2019,2,4
EHEH,LEZL,2019,2,10
EHEH,LEAL,2019,2,26
EHEH,LOWI,2019,2,12
EHEH,EPKT,2020,5,1
EHEH,EGSS,2020,5,12
EHEH,LRSB,2020,5,1
EHEH,LBWN,2020,5,1
EHEH,EKVB,2020,5,1
EHEH,LBWV,2020,5,1
EHEH,LHBP,2020,5,26
EHEH,EPKK,2019,12,33
EHEH,LEMG,2019,12,42
EHEH,LETO,2019,12,4
EHEH,LHBP,2019,12,14
EHEH,LIBR,2019,12,5
EHEH,LOIR,2019,12,8
EHEH,LILQ,2019,12,2
EHEH,EYRD,2019,12,5
EHEH,LKVO,2019,12,1
EHEH,EPLE,2019,12,3
EHEH,LPPT,2019,12,22
EHEH,EYRU,2019,12,4
EHEH,LIME,2019,12,12
EHEH,LEPA,2019,12,7
EHEH,ESSA,2019,12,7
EHEH,EKCH,2019,12,12
EHEH,EGCC,2019,12,16
EHEH,LEMU,2019,12,19
EHEH,LPVL,2019,12,1
EHEH,LIPE,2019,12,2
EHEH,EPWR,2019,12,12
EHEH,EGPH,2019,12,2
EHEH,LE85,2019,12,7
EHEH,LIDU,2019,12,8
EHEH,EDDM,2019,12,1
EHEH,LEZL,2019,12,9
EHEH,LEMD,2019,12,10
EHEH,LIRA,2019,12,9
EHEH,LEVC,2019,12,13
EHEH,EYKG,2019,12,1
EHEH,EPPO,2019,12,9
EHEH,LPAR,2019,12,12
EHEH,LYBE,2019,12,6
EHEH,LEAL,2019,12,9
EHEH,LPPR,2019,12,17
EHEH,LPFR,2019,12,28
EHEH,LGKN,2019,12,1
EHEH,LYBT,2019,12,12
EHEH,LOWW,2019,12,11
EHEH,EYVI,2019,12,2
EHEH,EPMR,2019,12,5
EHEH,EGSS,2019,12,66
EHEH,LMML,2019,12,4
EHEH,LOWI,2019,12,3
EHEH,EVRA,2019,12,13
EHEH,EPMO,2019,12,4
EHEH,LEIB,2019,12,7
EHEH,EHAM,2019,12,5
EHEH,EYVP,2019,12,3
EHEH,EYKA,2019,12,4
EHEH,EPGD,2019,12,27
EHEH,LOWS,2019,12,10
EHEH,EIDW,2019,12,21
EHEH,LEBL,2019,12,9
EHEH,EPLR,2019,12,4
EHEH,LKRO,2019,12,1
EHEH,LICZ,2019,12,2
EHEH,EPKT,2019,12,29
EHEH,LELL,2019,12,3
EHEH,LIPM,2019,12,1
EHEH,LIPH,2019,12,12
EHEH,LGAV,2019,12,21
EHEH,EPSW,2019,12,4
EHEH,LBWN,2019,12,1
EHEH,LZIB,2019,12,9
EHEH,LKPR,2019,12,27
EHEH,EPWA,2019,12,9
EHEH,LMML,2021,11,3
EHEH,EIDW,2021,11,21
EHEH,LEPA,2021,11,15
EHEH,EPLE,2021,11,3
EHEH,EPWA,2021,11,3
EHEH,EPGD,2021,11,9
EHEH,EHRD,2021,11,2
EHEH,LPPT,2021,11,28
EHEH,LIBD,2021,11,1
EHEH,LEMG,2021,11,46
EHEH,EHAM,2021,11,1
EHEH,LIME,2021,11,2
EHEH,LOWW,2021,11,2
EHEH,LBSF,2021,11,17
EHEH,LEIB,2021,11,6
EHEH,EKCH,2021,11,17
EHEH,EDDF,2021,11,1
EHEH,EGPH,2021,11,9
EHEH,LOWI,2021,11,2
EHEH,EBMB,2021,11,1
EHEH,EPKT,2021,11,15
EHEH,LIMC,2021,11,3
EHEH,LPFR,2021,11,29
EHEH,LEMD,2021,11,16
EHEH,LEAL,2021,11,61
EHEH,EGSS,2021,11,42
EHEH,EYVI,2021,11,11
EHEH,EPPO,2021,11,2
EHEH,LEZL,2021,11,19
EHEH,LE84,2021,11,1
EHEH,LYBE,2021,11,3
EHEH,LGAV,2021,11,3
EHEH,LROP,2021,11,14
EHEH,LFLS,2021,11,1
EHEH,EPLR,2021,11,4
EHEH,EDDN,2021,11,1
EHEH,EPMR,2021,11,2
EHEH,EPSW,2021,11,1
EHEH,LHBP,2021,11,21
EHEH,LIPE,2021,11,2
EHEH,EVRA,2021,11,8
EHEH,EPKK,2021,11,34
EHEH,LBWV,2021,11,3
EHEH,LEBL,2021,11,33
EHEH,EGCC,2021,11,16
EHEH,LPPR,2021,11,19
EHEH,LICZ,2021,11,2
EHEH,EPWR,2021,11,3
EHEH,LKPR,2021,11,15
EHEH,LIRF,2021,11,1
EHEH,LIPH,2021,11,3
EHEH,LFML,2021,11,3
EHEH,LBSF,2022,2,15
EHEH,LFOB,2022,2,1
EHEH,EPWA,2022,2,2
EHEH,EHAM,2022,2,2
EHEH,LPPT,2022,2,20
EHEH,EPKK,2022,2,18
EHEH,EVRA,2022,2,8
EHEH,LPPR,2022,2,18
EHEH,LPFR,2022,2,27
EHEH,LKPR,2022,2,10
EHEH,LMML,2022,2,1
EHEH,LOWI,2022,2,30
EHEH,LOIR,2022,2,1
EHEH,LBWV,2022,2,6
EHEH,LPAR,2022,2,3
EHEH,LROP,2022,2,2
EHEH,LEMG,2022,2,12
EHEH,LHBP,2022,2,13
EHEH,LEIB,2022,2,7
EHEH,LOWS,2022,2,20
EHEH,LYBE,2022,2,2
EHEH,EKCH,2022,2,9
EHEH,LEZL,2022,2,22
EHEH,EPLE,2022,2,1
EHEH,EYVI,2022,2,9
EHEH,EGPH,2022,2,7
EHEH,LE84,2022,2,4
EHEH,EBMB,2022,2,1
EHEH,EHRD,2022,2,1
EHEH,LBLS,2022,2,1
EHEH,EGGW,2022,2,1
EHEH,EPKT,2022,2,16
EHEH,EGSS,2022,2,49
EHEH,LGAV,2022,2,2
EHEH,EPGD,2022,2,8
EHEH,LEMD,2022,2,15
EHEH,LEBL,2022,2,27
EHEH,EGCC,2022,2,13
EHEH,EGPF,2022,2,1
EHEH,LZIB,2022,2,1
EHEH,EPWR,2022,2,6
EHEH,LEAL,2022,2,52
EHEH,LBWN,2022,2,1
EHEH,LEPA,2022,2,11
EHEH,LIME,2022,2,2
EHEH,LFML,2022,2,5
EHEH,EPMO,2022,2,1
EHEH,EIDW,2022,2,20
EHEH,LICZ,2022,2,1
EHEH,LYBE,2020,8,2
EHEH,LFMN,2020,8,3
EHEH,EIDW,2020,8,18
EHEH,EGVN,2020,8,1
EHEH,LEPA,2020,8,41
EHEH,EGCC,2020,8,18
EHEH,LIPE,2020,8,21
EHEH,EHAM,2020,8,2
EHEH,LDRG,2020,8,9
EHEH,EPWA,2020,8,18
EHEH,EDDK,2020,8,1
EHEH,LRCL,2020,8,7
EHEH,LEAL,2020,8,67
EHEH,EPMR,2020,8,4
EHEH,EBBR,2020,8,2
EHEH,LICZ,2020,8,8
EHEH,EPKS,2020,8,1
EHEH,EPPO,2020,8,3
EHEH,LHDC,2020,8,13
EHEH,LKPR,2020,8,1
EHEH,LILV,2020,8,1
EHEH,EPLE,2020,8,2
EHEH,EYKA,2020,8,9
EHEH,LIQL,2020,8,1
EHEH,EVRA,2020,8,3
EHEH,LGAV,2020,8,28
EHEH,LDRI,2020,8,4
EHEH,EPGD,2020,8,31
EHEH,EPKT,2020,8,31
EHEH,LMML,2020,8,14
EHEH,EDDP,2020,8,1
EHEH,LEAP,2020,8,7
EHEH,EPKK,2020,8,22
EHEH,EGSS,2020,8,43
EHEH,LEBL,2020,8,30
EHEH,LIBR,2020,8,2
EHEH,LIPM,2020,8,1
EHEH,LIME,2020,8,18
EHEH,EKYT,2020,8,2
EHEH,LOWW,2020,8,30
EHEH,LPPR,2020,8,13
EHEH,EPSW,2020,8,1
EHEH,LPPT,2020,8,23
EHEH,EPLB,2020,8,3
EHEH,LPAR,2020,8,6
EHEH,EPMO,2020,8,9
EHEH,LIDU,2020,8,4
EHEH,LEGE,2020,8,9
EHEH,EDDB,2020,8,1
EHEH,ESMS,2020,8,1
EHEH,LEZL,2020,8,17
EHEH,LEMD,2020,8,13
EHEH,ENTO,2020,8,1
EHEH,EPZB,2020,8,6
EHEH,EKKA,2020,8,1
EHEH,LEIB,2020,8,55
EHEH,LIMC,2020,8,31
EHEH,LILQ,2020,8,3
EHEH,LGKO,2020,8,13
EHEH,EPLR,2020,8,5
EHEH,EYVI,2020,8,13
EHEH,LGRP,2020,8,11
EHEH,LROP,2020,8,21
EHEH,LIRA,2020,8,23
EHEH,LEMG,2020,8,57
EHEH,EPPK,2020,8,1
EHEH,LHBP,2020,8,48
EHEH,LYBT,2020,8,5
EHEH,LFBO,2020,8,2
EHEH,EGPH,2020,8,5
EHEH,LPFR,2020,8,64
EHEH,LFOK,2020,8,1
EHEH,LOWW,2020,7,17
EHEH,LB35,2020,7,1
EHEH,EIDW,2020,7,8
EHEH,EBMB,2020,7,1
EHEH,LBSF,2020,7,3
EHEH,EPZB,2020,7,3
EHEH,LDRI,2020,7,2
EHEH,EPLR,2020,7,4
EHEH,LIBR,2020,7,5
EHEH,LELL,2020,7,1
EHEH,LEGE,2020,7,5
EHEH,EPMR,2020,7,6
EHEH,EPGD,2020,7,25
EHEH,LGKY,2020,7,1
EHEH,LJDI,2020,7,1
EHEH,LYSM,2020,7,1
EHEH,LROP,2020,7,17
EHEH,LPPR,2020,7,9
EHEH,LEMD,2020,7,8
EHEH,LBWN,2020,7,1
EHEH,LEMG,2020,7,46
EHEH,EPKS,2020,7,6
EHEH,LGAV,2020,7,20
EHEH,EBBR,2020,7,2
EHEH,EPLB,2020,7,1
EHEH,LGIR,2020,7,17
EHEH,LGRP,2020,7,1
EHEH,LYBT,2020,7,3
EHEH,EBCI,2020,7,1
EHEH,EGSS,2020,7,31
EHEH,LHBP,2020,7,44
EHEH,LEBL,2020,7,30
EHEH,LEPA,2020,7,29
EHEH,EPKK,2020,7,23
EHEH,LIME,2020,7,8
EHEH,EPKT,2020,7,30
EHEH,EKYT,2020,7,2
EHEH,LEMU,2020,7,1
EHEH,EHAM,2020,7,1
EHEH,EYKA,2020,7,9
EHEH,EPWR,2020,7,1
EHEH,EPWA,2020,7,17
EHEH,LMML,2020,7,2
EHEH,LICZ,2020,7,6
EHEH,LEIB,2020,7,43
EHEH,LEAL,2020,7,43
EHEH,EPPO,2020,7,1
EHEH,LIDU,2020,7,2
EHEH,LRCL,2020,7,7
EHEH,EPLE,2020,7,3
EHEH,EYVI,2020,7,13
EHEH,EGPH,2020,7,5
EHEH,EPJS,2020,7,1
EHEH,LYBE,2020,7,9
EHEH,LPAR,2020,7,4
EHEH,LKPR,2020,7,1
EHEH,LPPT,2020,7,27
EHEH,LIRA,2020,7,13
EHEH,EPMO,2020,7,9
EHEH,LBWV,2020,7,1
EHEH,LEAP,2020,7,4
EHEH,LIMC,2020,7,28
EHEH,EDDP,2020,7,1
EHEH,LIPM,2020,7,1
EHEH,LIRP,2020,7,7
EHEH,LFMD,2020,7,1
EHEH,EINN,2020,7,1
EHEH,LAGJ,2020,7,1
EHEH,LPFR,2020,7,57
EHEH,LIPE,2020,7,18
EHEH,LDRG,2020,7,8
EHEH,LHDC,2020,7,7
EHEH,LBLS,2020,7,1
EHEH,LEZL,2020,7,12
EHEH,LEVC,2020,7,1
EHEH,EGCC,2020,7,9
EHEH,EVRA,2020,7,12
EHEH,EPRJ,2022,9,5
EHEH,EPLR,2022,9,1
EHEH,EGCC,2022,9,13
EHEH,LHBP,2022,9,22
EHEH,EGSS,2022,9,66
EHEH,LEMG,2022,9,41
EHEH,LGKN,2022,9,2
EHEH,LATI,2022,9,3
EHEH,LYBE,2022,9,15
EHEH,LBSF,2022,9,10
EHEH,LRIA,2022,9,3
EHEH,EPWS,2022,9,1
EHEH,LERS,2022,9,6
EHEH,LFML,2022,9,4
EHEH,LIPZ,2022,9,1
EHEH,LIPH,2022,9,9
EHEH,LKPR,2022,9,5
EHEH,EGPH,2022,9,8
EHEH,EHRD,2022,9,2
EHEH,LIME,2022,9,3
EHEH,LPPT,2022,9,38
EHEH,LFFI,2022,9,1
EHEH,LIPE,2022,9,20
EHEH,EPLE,2022,9,4
EHEH,LFMC,2022,9,1
EHEH,LBLS,2022,9,9
EHEH,LUKK,2022,9,1
EHEH,LOWW,2022,9,1
EHEH,LGRP,2022,9,21
EHEH,EYKA,2022,9,2
EHEH,EPPO,2022,9,6
EHEH,LEZL,2022,9,22
EHEH,LGTS,2022,9,12
EHEH,LEPA,2022,9,47
EHEH,LDRG,2022,9,7
EHEH,LHTM,2022,9,3
EHEH,LFMY,2022,9,1
EHEH,LMML,2022,9,1
EHEH,EBMB,2022,9,1
EHEH,EYVI,2022,9,15
EHEH,EPKT,2022,9,15
EHEH,LEGE,2022,9,1
EHEH,LAGJ,2022,9,4
EHEH,LPAR,2022,9,5
EHEH,LHHO,2022,9,1
EHEH,LRCL,2022,9,2
EHEH,EHAM,2022,9,12
EHEH,EVEA,2022,9,1
EHEH,LBWN,2022,9,1
EHEH,LEMD,2022,9,11
EHEH,LEBL,2022,9,53
EHEH,EKCH,2022,9,20
EHEH,LICZ,2022,9,2
EHEH,LGAV,2022,9,15
EHEH,LFMF,2022,9,1
EHEH,LDRI,2022,9,1
EHEH,EPMR,2022,9,3
EHEH,EPGD,2022,9,26
EHEH,EPRZ,2022,9,2
EHEH,LEAL,2022,9,66
EHEH,EPKK,2022,9,2
EHEH,LROP,2022,9,1
EHEH,LDPL,2022,9,1
EHEH,EIDW,2022,9,9
EHEH,EPWA,2022,9,8
EHEH,LFMN,2022,9,14
EHEH,LBWV,2022,9,12
EHEH,LPPR,2022,9,24
EHEH,LGKO,2022,9,15
EHEH,EHGG,2022,9,2
EHEH,LPFR,2022,9,60
EHEH,LEIB,2022,9,70
EHEH,LFNR,2022,9,1
EHEH,EYVI,2021,6,7
EHEH,EPGD,2021,6,2
EHEH,LBSB,2021,6,1
EHEH,LPPT,2021,6,7
EHEH,ESSA,2021,6,1
EHEH,LYBT,2021,6,2
EHEH,LGRP,2021,6,3
EHEH,LFMY,2021,6,1
EHEH,EGSS,2021,6,2
EHEH,EPSW,2021,6,1
EHEH,LPFR,2021,6,34
EHEH,LHBP,2021,6,9
EHEH,LBWN,2021,6,3
EHEH,LEBL,2021,6,10
EHEH,LEZL,2021,6,14
EHEH,LIBR,2021,6,1
EHEH,EPWR,2021,6,2
EHEH,EPKT,2021,6,1
EHEH,LEIB,2021,6,32
EHEH,LROP,2021,6,4
EHEH,LIRP,2021,6,2
EHEH,LGEL,2021,6,2
EHEH,LGAV,2021,6,2
EHEH,LERS,2021,6,1
EHEH,LIPE,2021,6,8
EHEH,LPPR,2021,6,8
EHEH,LEPA,2021,6,30
EHEH,LEMD,2021,6,3
EHEH,EPLR,2021,6,3
EHEH,LIME,2021,6,4
EHEH,EBCI,2021,6,1
EHEH,LIPH,2021,6,1
EHEH,EPWA,2021,6,5
EHEH,LGKO,2021,6,3
EHEH,LPAR,2021,6,1
EHEH,EVRA,2021,6,3
EHEH,EYKA,2021,6,2
EHEH,LFML,2021,6,1
EHEH,LBSF,2021,6,9
EHEH,LYBE,2021,6,2
EHEH,LMML,2021,6,1
EHEH,LFNR,2021,6,1
EHEH,LEAL,2021,6,43
EHEH,LOWS,2021,6,1
EHEH,LIRA,2021,6,1
EHEH,EPKK,2021,6,2
EHEH,LBWV,2021,6,10
EHEH,LEMG,2021,6,48
EHEH,LPFR,2020,3,30
EHEH,LKPR,2020,3,11
EHEH,LEPA,2020,3,10
EHEH,LEMD,2020,3,10
EHEH,LHBP,2020,3,10
EHEH,ESSA,2020,3,4
EHEH,LPPT,2020,3,33
EHEH,EPMR,2020,3,1
EHEH,EPLU,2020,3,1
EHEH,LOWI,2020,3,4
EHEH,EGPH,2020,3,7
EHEH,LOWS,2020,3,13
EHEH,LZIB,2020,3,3
EHEH,LEMG,2020,3,41
EHEH,LEAP,2020,3,1
EHEH,LOWW,2020,3,9
EHEH,LPVL,2020,3,3
EHEH,LEBL,2020,3,14
EHEH,LIPH,2020,3,5
EHEH,LRCL,2020,3,2
EHEH,EPWA,2020,3,5
EHEH,LROP,2020,3,16
EHEH,LPPR,2020,3,11
EHEH,EYVI,2020,3,4
EHEH,LEAL,2020,3,5
EHEH,LEIB,2020,3,6
EHEH,LYBT,2020,3,2
EHEH,EINN,2020,3,1
EHEH,LEMU,2020,3,20
EHEH,EPKK,2020,3,18
EHEH,EPLE,2020,3,2
EHEH,EYRU,2020,3,2
EHEH,LE85,2020,3,4
EHEH,EYRD,2020,3,1
EHEH,LIRA,2020,3,3
EHEH,LGKN,2020,3,5
EHEH,EPPO,2020,3,5
EHEH,EYKA,2020,3,1
EHEH,EPGD,2020,3,4
EHEH,EPMO,2020,3,5
EHEH,LIME,2020,3,4
EHEH,LGAV,2020,3,10
EHEH,EBBR,2020,3,1
EHEH,LIPE,2020,3,2
EHEH,EPKT,2020,3,14
EHEH,LHDC,2020,3,4
EHEH,LEZL,2020,3,14
EHEH,LFML,2020,3,1
EHEH,LICZ,2020,3,2
EHEH,EGSS,2020,3,55
EHEH,EVRA,2020,3,6
EHEH,LOIR,2020,3,9
EHEH,EYKS,2020,3,2
EHEH,EHAM,2020,3,3
EHEH,EIDW,2020,3,15
EHEH,LEVC,2020,3,21
EHEH,EPWR,2020,3,3
EHEH,EKCH,2020,3,11
EHEH,EGCC,2020,3,13
EHEH,LGAV,2020,9,18
EHEH,LEZL,2020,9,12
EHEH,LEIB,2020,9,46
EHEH,LJMB,2020,9,1
EHEH,EDDK,2020,9,1
EHEH,LGEL,2020,9,2
EHEH,LYSM,2020,9,1
EHEH,EDDB,2020,9,1
EHEH,EINN,2020,9,1
EHEH,LROP,2020,9,18
EHEH,ENVA,2020,9,1
EHEH,LFTH,2020,9,1
EHEH,EBBR,2020,9,1
EHEH,EDDL,2020,9,1
EHEH,LHDC,2020,9,3
EHEH,LEGT,2020,9,2
EHEH,LGMG,2020,9,1
EHEH,LKPR,2020,9,8
EHEH,LIRP,2020,9,1
EHEH,EGCC,2020,9,8
EHEH,EPMR,2020,9,4
EHEH,LFMN,2020,9,2
EHEH,LGKO,2020,9,6
EHEH,LOWW,2020,9,34
EHEH,EDDP,2020,9,3
EHEH,LEAL,2020,9,63
EHEH,LHBP,2020,9,23
EHEH,LIPE,2020,9,6
EHEH,LRCL,2020,9,4
EHEH,LEGE,2020,9,4
EHEH,LIBR,2020,9,5
EHEH,LEMD,2020,9,9
EHEH,LICZ,2020,9,2
EHEH,EPWS,2020,9,2
EHEH,EPPO,2020,9,8
EHEH,EYVI,2020,9,10
EHEH,EPWA,2020,9,16
EHEH,EGSS,2020,9,25
EHEH,LIME,2020,9,16
EHEH,EPLE,2020,9,5
EHEH,LGKN,2020,9,6
EHEH,EPMO,2020,9,9
EHEH,EPWR,2020,9,1
EHEH,EPGD,2020,9,24
EHEH,LFSW,2020,9,1
EHEH,EPZB,2020,9,3
EHEH,EPKK,2020,9,28
EHEH,LEPA,2020,9,26
EHEH,LFFZ,2020,9,2
EHEH,EGPF,2020,9,1
EHEH,LILQ,2020,9,2
EHEH,LEMG,2020,9,64
EHEH,LGRP,2020,9,6
EHEH,LEAP,2020,9,5
EHEH,LYBT,2020,9,3
EHEH,EPLR,2020,9,1
EHEH,LBWN,2020,9,1
EHEH,EYKA,2020,9,2
EHEH,LFQK,2020,9,1
EHEH,EVRA,2020,9,1
EHEH,LDRG,2020,9,3
EHEH,LMML,2020,9,4
EHEH,LDRI,2020,9,2
EHEH,EPLB,2020,9,4
EHEH,LPPR,2020,9,13
EHEH,EKKA,2020,9,1
EHEH,LIMC,2020,9,30
EHEH,LIRA,2020,9,8
EHEH,EHAM,2020,9,5
EHEH,EPKS,2020,9,2
EHEH,LPPT,2020,9,9
EHEH,LPFR,2020,9,58
EHEH,EPKT,2020,9,31
EHEH,LYBE,2020,9,3
EHEH,EIDW,2020,9,8
EHEH,LFOK,2020,9,1
EHEH,EHAM,2020,4,1
EHEH,LKPR,2020,4,1
EHEH,LROP,2020,4,3
EHEH,EPPO,2020,4,3
EHEH,LHBP,2020,4,30
EHEH,LKKL,2020,4,1
EHEH,EBBR,2020,4,1
EHEH,EGSS,2020,4,12
EHEH,LATI,2022,7,3
EHEH,LIRE,2022,7,1
EHEH,EPLB,2022,7,1
EHEH,EYKA,2022,7,5
EHEH,LDRI,2022,7,3
EHEH,EIDW,2022,7,12
EHEH,EPWS,2022,7,1
EHEH,EKCH,2022,7,10
EHEH,EPWA,2022,7,7
EHEH,EPGD,2022,7,20
EHEH,LYBE,2022,7,13
EHEH,EGPH,2022,7,8
EHEH,LRIA,2022,7,2
EHEH,EPWR,2022,7,1
EHEH,EPKK,2022,7,8
EHEH,LBSF,2022,7,16
EHEH,LPAR,2022,7,7
EHEH,LERS,2022,7,7
EHEH,LEZL,2022,7,20
EHEH,LIRF,2022,7,4
EHEH,LBWV,2022,7,10
EHEH,LEMD,2022,7,14
EHEH,LPPT,2022,7,30
EHEH,EHAM,2022,7,9
EHEH,EGCC,2022,7,12
EHEH,LEBL,2022,7,49
EHEH,LIPH,2022,7,7
EHEH,LAGJ,2022,7,1
EHEH,LKPR,2022,7,18
EHEH,LGKO,2022,7,22
EHEH,LFMN,2022,7,21
EHEH,EPSW,2022,7,2
EHEH,EVRA,2022,7,8
EHEH,LHBP,2022,7,24
EHEH,LEAL,2022,7,68
EHEH,LGRD,2022,7,1
EHEH,LEMG,2022,7,16
EHEH,LIPM,2022,7,1
EHEH,LGZA,2022,7,1
EHEH,LIME,2022,7,4
EHEH,LPFR,2022,7,70
EHEH,LGRP,2022,7,19
EHEH,LDRG,2022,7,12
EHEH,EPMR,2022,7,5
EHEH,EPRJ,2022,7,5
EHEH,LIPE,2022,7,20
EHEH,EBCI,2022,7,1
EHEH,LFML,2022,7,7
EHEH,EGSS,2022,7,73
EHEH,EYVI,2022,7,15
EHEH,EGSU,2022,7,1
EHEH,LBWN,2022,7,1
EHEH,LPPR,2022,7,24
EHEH,EDDH,2022,7,1
EHEH,EPRZ,2022,7,1
EHEH,EPLE,2022,7,4
EHEH,EPLR,2022,7,2
EHEH,EPKT,2022,7,9
EHEH,LFNR,2022,7,1
EHEH,LHTM,2022,7,3
EHEH,LZIB,2022,7,5
EHEH,LROP,2022,7,5
EHEH,LGAV,2022,7,9
EHEH,LWOH,2022,7,4
EHEH,EPPO,2022,7,3
EHEH,LEPA,2022,7,48
EHEH,LEGE,2022,7,1
EHEH,EPMO,2022,7,1
EHEH,LEIB,2022,7,58
EHEH,EBBR,2022,7,1
EHEH,LIRP,2022,7,1
EHEH,LGMG,2022,7,1
EHEH,LMML,2019,8,6
EHEH,LPPR,2019,8,1
EHEH,EHAM,2019,8,4
EHEH,LFMY,2019,8,1
EHEH,EGSS,2019,8,83
EHEH,LEMG,2019,8,37
EHEH,LGKN,2019,8,1
EHEH,LEGE,2019,8,2
EHEH,EVRA,2019,8,12
EHEH,EGCC,2019,8,17
EHEH,LBWV,2019,8,1
EHEH,EIWT,2019,8,4
EHEH,LKKL,2019,8,6
EHEH,LIPS,2019,8,10
EHEH,EPSW,2019,8,1
EHEH,EPLB,2019,8,1
EHEH,LPIN,2019,8,1
EHEH,EKBI,2019,8,1
EHEH,LPPT,2019,8,38
EHEH,LHBP,2019,8,8
EHEH,EGPH,2019,8,12
EHEH,LEZL,2019,8,17
EHEH,LERS,2019,8,1
EHEH,LIPM,2019,8,10
EHEH,EPWA,2019,8,14
EHEH,LEAL,2019,8,56
EHEH,LPFR,2019,8,65
EHEH,LIPU,2019,8,3
EHEH,LJDI,2019,8,1
EHEH,LELL,2019,8,7
EHEH,LIBR,2019,8,6
EHEH,EDLW,2019,8,1
EHEH,EKCH,2019,8,14
EHEH,EPKP,2019,8,1
EHEH,LIRA,2019,8,29
EHEH,LIBD,2019,8,1
EHEH,LIPE,2019,8,17
EHEH,ESSA,2019,8,8
EHEH,LGRP,2019,8,11
EHEH,EPKT,2019,8,22
