ADEP,ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay,avg_filed_duration,avg_actual_duration
EHAM,EDDS,2016,284.3152173913044,47.15372670807454,331.46894409937886,4166.20652173913,4497.675465838509
EHRD,LEAL,2016,335.1639344262295,409.844262295082,745.0081967213115,8315.72131147541,9060.72950819672
EHBK,LIBD,2016,292.5,335.44444444444446,627.9444444444445,7313.222222222223,7941.166666666667
EHRD,LIRN,2016,1260.0,3355.0,4615.0,7255.0,11870.0
EHAM,LSZB,2015,-330.5238095238095,-999.1587301587301,-1329.6825396825398,5920.888888888889,4591.206349206349
EHAM,EBCI,2019,-113.66666666666667,-105.33333333333333,-219.0,2405.6666666666665,2186.6666666666665
EHAM,EGKK,2018,480.32864238410593,683.0604304635762,1163.3890728476822,3660.9048013245033,4824.2938741721855
EHAM,EDDH,2018,380.96805555555557,319.8,700.7680555555555,3484.3166666666666,4185.084722222222
EHAM,LSGG,2016,363.53869346733666,104.68040201005026,468.21909547738693,5148.069346733669,5616.288442211056
EHEH,LYNI,2016,94.26666666666667,108.8,203.06666666666666,8155.333333333333,8358.4
EHAM,LGKO,2015,120.624,-23.64,96.984,12302.12,12399.104
EHAM,LFLL,2015,78.51264367816091,-40.85977011494253,37.65287356321839,5353.075862068966,5390.728735632184
EHEH,LIRA,2015,475.6666666666667,296.35897435897436,772.025641025641,6871.333333333333,7643.358974358975
EHAM,EDDC,2019,290.1709401709402,387.7008547008547,677.8717948717949,4072.6324786324785,4750.504273504273
EHEH,EGGW,2019,720.0,-642.0,78.0,4719.0,4797.0
EHAM,EGNJ,2018,162.17868338557994,618.7021943573668,780.8808777429467,3302.025078369906,4082.905956112853
EHEH,EPPO,2015,174.06666666666666,-132.46666666666667,41.6,4999.7,5041.3
EHEH,LFPG,2015,1620.0,1650.0,3270.0,3087.0,6357.0
EHAM,ENZV,2016,109.59285714285714,5.7785714285714285,115.37142857142857,5071.419642857143,5186.791071428572
EHAM,EPPO,2016,0.0,-300.0,-300.0,5640.0,5340.0
EHLE,ESSD,2015,744.0,93.4,837.4,9459.8,10297.2
EHBK,LFSB,2015,360.0,36.0,396.0,4536.0,4932.0
EHAM,EIDW,2019,553.1326732673267,505.2963696369637,1058.4290429042903,5587.352475247525,6645.781518151815
EHRD,EDDP,2019,56.8,-465.4,-408.6,5790.0,5381.4
EHGG,EKSB,2019,-270.0,-607.5,-877.5,3347.5,2470.0
EHAM,EDDB,2018,377.4913294797688,103.03179190751445,480.52312138728325,4639.277456647399,5119.800578034682
EHAM,BIKF,2018,966.0657534246575,426.6767123287671,1392.7424657534248,11300.69589041096,12693.438356164384
EHAM,LSZB,2018,467.1219512195122,389.8292682926829,856.9512195121952,4956.90243902439,5813.8536585365855
EHAM,LIBD,2018,656.1397849462365,587.4731182795699,1243.6129032258063,8295.516129032258,9539.129032258064
EHAM,LKPR,2015,169.77261904761906,182.24285714285713,352.0154761904762,4747.044047619048,5099.059523809524
EHAM,LIRF,2019,675.2167707404103,287.049955396967,962.2667261373773,7634.738626226584,8597.00535236396
EHAM,LFBD,2018,390.0776470588235,439.3411764705882,829.4188235294117,5556.4,6385.818823529412
EHEH,LICC,2018,926.195652173913,682.0434782608696,1608.2391304347825,9253.173913043478,10861.41304347826
EHAM,LICC,2016,285.3495145631068,263.8932038834951,549.242718446602,9702.417475728156,10251.660194174758
EHBK,EGBE,2016,17.50943396226415,-300.3207547169811,-282.811320754717,6024.471698113208,5741.66037735849
EHEH,LOWI,2016,-48.784615384615385,-215.33846153846153,-264.12307692307695,4586.0,4321.876923076923
EHRD,EDDL,2016,117.0,-378.0,-261.0,2753.0,2492.0
EHAM,EGBB,2019,475.9318777292576,243.53275109170306,719.4646288209607,4373.5397379912665,5093.004366812227
EHBK,LPPT,2019,90.0,-679.5,-589.5,11762.0,11172.5
EHAM,EGAA,2018,664.7006802721088,746.5918367346939,1411.2925170068027,5328.299319727891,6739.591836734694
EHAM,EGNJ,2015,-19.295321637426902,341.66959064327483,322.37426900584796,3322.7923976608186,3645.1666666666665
EHEH,EKKA,2015,-1547.0,-1304.0,-2851.0,5144.0,2293.0
EHAM,EPGD,2018,250.46502057613168,18.724279835390945,269.18930041152265,5877.61316872428,6146.802469135802
EHAM,LGKR,2016,-41.42857142857143,-33.20238095238095,-74.63095238095238,9549.511904761905,9474.880952380952
EHEH,LEMD,2016,614.4912280701755,679.6140350877193,1294.1052631578948,7787.684210526316,9081.78947368421
EHAM,EHRD,2016,97.83333333333333,164.58333333333334,262.4166666666667,1354.3333333333333,1616.75
EHBK,LFOK,2016,-780.0,-639.0,-1419.0,3569.0,2150.0
EHBK,EDDM,2016,854.0,1379.0,2233.0,4664.5,6897.5
EHAM,EGSS,2015,43.869955156950674,177.90134529147983,221.77130044843048,3300.459641255605,3522.230941704036
EHGG,EDDP,2019,-180.0,-1653.0,-1833.0,5895.0,4062.0
EHEH,LICT,2015,533.8148148148148,329.6296296296296,863.4444444444445,8739.62962962963,9603.074074074075
EHLE,EDXW,2015,510.0,361.0,871.0,3991.5,4862.5
EHGG,EGMC,2019,-507.3333333333333,-788.2139303482587,-1295.547263681592,4889.467661691542,3593.92039800995
EHRD,LFPG,2019,900.0,985.0,1885.0,3175.0,5060.0
EHAM,EFIV,2018,-336.0,-252.0,-588.0,11073.8,10485.8
EHGG,ESMS,2018,720.0,672.0,1392.0,3841.0,5233.0
EHAM,EDDH,2016,177.55487053020963,216.99260172626387,394.5474722564735,3375.13316892725,3769.6806411837238
EHEH,EYVI,2016,125.35384615384615,201.47692307692307,326.83076923076925,7156.446153846154,7483.276923076923
EHAM,EIDW,2015,361.07438016528926,257.9779614325069,619.0523415977962,5529.152892561983,6148.20523415978
EHEH,LWSK,2015,335.77142857142854,83.74285714285715,419.51428571428573,8882.971428571429,9302.485714285714
EHRD,LGIR,2015,581.4705882352941,206.58823529411765,788.0588235294117,12240.764705882353,13028.823529411764
EHAM,EKEB,2015,-1220.0,-1080.3333333333333,-2300.3333333333335,4417.5,2117.1666666666665
EHEH,LIRP,2019,334.23214285714283,371.1517857142857,705.3839285714286,5691.178571428572,6396.5625
EHEH,LEZL,2019,237.76923076923077,175.55769230769232,413.3269230769231,9692.153846153846,10105.48076923077
EHAM,EDDL,2018,378.00868055555554,341.1510416666667,719.1597222222222,2434.1892361111113,3153.3489583333335
EHAM,LFSB,2018,323.4645441389291,-55.67583212735166,267.78871201157745,4395.178002894356,4662.966714905933
EHEH,LGKR,2018,1736.6363636363637,1608.1818181818182,3344.818181818182,9015.363636363636,12360.181818181818
EHLE,ESND,2016,0.0,-2932.0,-2932.0,13432.0,10500.0
EHAM,EHRD,2015,215.22222222222223,-188.88888888888889,26.333333333333332,2117.8888888888887,2144.222222222222
EHRD,LBSF,2015,-540.0,555.0,15.0,14497.0,14512.0
EHAM,EKYT,2019,212.0023752969121,458.92636579572445,670.9287410926365,4062.866983372922,4733.795724465558
EHAM,LFBE,2016,218.46153846153845,182.74358974358975,401.20512820512823,5747.641025641025,6148.846153846154
EHAM,LICJ,2015,-173.33333333333334,-114.33333333333333,-287.6666666666667,8947.111111111111,8659.444444444445
EHRD,EDFH,2015,1001.0,941.0,1942.0,3787.0,5729.0
EHAM,LEAL,2019,762.1295454545455,794.8113636363636,1556.9409090909091,8883.76590909091,10440.706818181818
EHAM,EGCC,2018,428.3846710050615,232.3991323210412,660.7838033261027,4457.556037599422,5118.339840925524
EHRD,LFBE,2018,384.5689655172414,237.8448275862069,622.4137931034483,5343.379310344828,5965.793103448276
EHEH,LPPT,2018,809.9948186528497,1014.0310880829015,1824.0259067357513,9775.40414507772,11599.430051813471
EHAM,LEAM,2016,-129.23076923076923,-511.61538461538464,-640.8461538461538,10037.307692307691,9396.461538461539
EHAM,LPPT,2015,566.8125802310655,629.6893453145058,1196.5019255455713,10201.834403080873,11398.336328626445
EHAM,LIMC,2015,242.942238267148,275.02527075812276,517.9675090252707,5381.249097472924,5899.216606498195
EHRD,LEMG,2019,283.58247422680415,289.5670103092784,573.1494845360825,9858.582474226803,10431.731958762886
EHAM,LBSF,2019,1025.4360465116279,634.8720930232558,1660.3081395348838,9629.17441860465,11289.482558139534
EHEH,EPWA,2019,249.32394366197184,77.22535211267606,326.5492957746479,6193.859154929577,6520.408450704225
EHAM,LOWI,2018,330.9375,454.9375,785.875,4868.4921875,5654.3671875
EHRD,EHAM,2018,10.0,-164.63636363636363,-154.63636363636363,2085.0,1930.3636363636363
EHBK,LEGE,2018,1168.421052631579,926.9473684210526,2095.3684210526317,6679.736842105263,8775.105263157895
EHAM,LGBL,2016,-73.33333333333333,-68.88888888888889,-142.22222222222223,10423.666666666666,10281.444444444445
EHRD,LFMQ,2015,660.0,740.0,1400.0,9656.0,11056.0
EHAM,ELLX,2019,359.9261862917399,495.0087873462214,854.9349736379613,2982.1898066783833,3837.1247803163446
EHAM,LFBO,2018,395.875,324.7311320754717,720.6061320754717,6047.693396226415,6768.299528301887
EHEH,EDDP,2018,-105.33333333333333,-871.8333333333334,-977.1666666666666,5115.833333333333,4138.666666666667
EHEH,LEPA,2016,326.5625,209.15625,535.71875,7582.729166666667,8118.447916666667
EHAM,EKYT,2016,89.87135922330097,242.36165048543688,332.2330097087379,4173.371359223301,4505.604368932039
EHAM,LGTS,2015,372.46753246753246,200.72727272727272,573.1948051948052,9934.48051948052,10507.675324675325
EHGG,EHEH,2015,-930.4761904761905,-932.6031746031746,-1863.079365079365,2320.3492063492063,457.26984126984127
EHAM,LEIB,2015,296.319018404908,302.3680981595092,598.6871165644171,8779.116564417178,9377.803680981595
EHAM,BIKF,2015,433.89302325581394,90.3906976744186,524.2837209302326,10997.097674418605,11521.381395348837
EHAM,EGGD,2018,440.4908536585366,530.0853658536586,970.5762195121952,4054.297256097561,5024.8734756097565
EHGG,EHEH,2016,-1137.2571428571428,-1035.8285714285714,-2173.0857142857144,2230.657142857143,57.57142857142857
EHEH,LEVC,2016,289.780487804878,1.2682926829268293,291.0487804878049,7867.3536585365855,8158.40243902439
EHAM,EGHQ,2016,-90.0,-464.0,-554.0,6147.0,5593.0
EHAM,LPPR,2015,476.24873096446703,411.60913705583755,887.8578680203045,9392.979695431472,10280.837563451776
EHAM,EGPF,2015,207.47549909255898,450.42105263157896,657.8965517241379,4915.110707803993,5573.007259528131
EHRD,LEAL,2015,223.36974789915968,246.7310924369748,470.10084033613447,8384.420168067227,8854.52100840336
EHRD,EDDK,2015,-855.0,-1990.0,-2845.0,3749.25,904.25
EHAM,EFHK,2019,398.84415584415586,472.32077922077923,871.1649350649351,7960.732467532467,8831.897402597402
EHEH,EVRA,2019,-39.96,68.58,28.62,7202.8,7231.42
EHAM,LIPX,2019,503.787037037037,436.74074074074076,940.5277777777778,5760.990740740741,6701.518518518518
EHEH,LEMD,2019,577.8378378378378,648.9324324324324,1226.7702702702702,8183.013513513513,9409.783783783783
EHAM,EDDN,2016,232.8095238095238,378.9498746867168,611.7593984962406,3838.250626566416,4450.0100250626565
EHBK,ENTC,2016,-660.0,-1677.0,-2337.0,15487.0,13150.0
EHAM,LBBG,2015,136.0,-76.83333333333333,59.166666666666664,10647.833333333334,10707.0
EHRD,EDDW,2015,1290.0,1139.0,2429.0,3810.5,6239.5
EHAM,LGSA,2015,218.8235294117647,72.94117647058823,291.7647058823529,12160.058823529413,12451.823529411764
EHEH,EDFH,2019,-120.0,-60.0,-180.0,2289.0,2109.0
EHEH,EPMO,2018,161.921875,-59.609375,102.3125,6087.03125,6189.34375
EHEH,LFLC,2016,215.0,745.0,960.0,6715.0,7675.0
EHAM,EKCH,2015,143.24868519909842,-10.540946656649137,132.70773854244928,4531.921111945905,4664.628850488355
EHEH,EGSS,2015,42.05882352941177,277.2274509803922,319.28627450980395,3149.0823529411764,3468.3686274509805
EHEH,LEAL,2015,150.08612440191388,137.6555023923445,287.74162679425837,8485.54066985646,8773.282296650717
EHBK,EDLW,2015,600.0,756.0,1356.0,1950.0,3306.0
EHEH,EKCH,2019,-176.12121212121212,-179.1969696969697,-355.3181818181818,4340.712121212121,3985.3939393939395
EHAM,EGHI,2018,290.43624161073825,268.7768456375839,559.2130872483222,4348.481543624161,4907.694630872483
EHRD,EGNT,2018,0.0,218.0,218.0,3322.0,3540.0
EHEH,LEIB,2016,440.2181818181818,340.59090909090907,780.8090909090909,8129.8,8910.60909090909
EHBK,LHBP,2016,587.0,272.3333333333333,859.3333333333334,6390.866666666667,7250.2
EHEH,LPPR,2015,639.0933333333334,595.68,1234.7733333333333,8797.826666666666,10032.6
EHGG,EDDK,2015,-360.0,-450.5,-810.5,3561.0,2750.5
EHAM,LIPZ,2019,648.7259713701432,391.11247443762784,1039.838445807771,6008.740286298568,7048.57873210634
EHGG,EKCH,2018,-224.83516483516485,-521.9505494505495,-746.7857142857143,3935.78021978022,3188.9945054945056
EHEH,EGCC,2018,713.5285714285715,1109.6571428571428,1823.1857142857143,3968.0142857142855,5791.2
EHAM,LPLA,2016,-16.363636363636363,-2594.7272727272725,-2611.090909090909,17959.454545454544,15348.363636363636
EHAM,EDDP,2015,-19.646341463414632,-143.09756097560975,-162.7439024390244,4508.615853658536,4345.871951219512
EHBK,LPPT,2015,1080.0,-2714.0,-1634.0,16457.0,14823.0
EHAM,EGNT,2018,143.99792531120332,195.26970954356847,339.26763485477176,4167.01867219917,4506.2863070539415
EHLE,EDDG,2018,-153.0,-119.125,-272.125,2463.75,2191.625
EHAM,LDDU,2016,259.81632653061223,93.6734693877551,353.48979591836735,8169.040816326531,8522.530612244898
EHAM,EGCN,2016,433.7628865979381,414.8453608247423,848.6082474226804,3767.680412371134,4616.288659793814
EHAM,LGZA,2016,459.1304347826087,497.7282608695652,956.8586956521739,10614.054347826086,11570.91304347826
EHEH,LFML,2016,476.0,180.93478260869566,656.9347826086956,6056.413043478261,6713.347826086957
EHAM,LIMF,2015,120.61071428571428,399.48214285714283,520.0928571428572,5260.603571428572,5780.696428571428
EHAM,ENVA,2015,95.5251572327044,253.41194968553458,348.937106918239,7174.147798742139,7523.084905660377
EHAM,EGGP,2015,71.32978723404256,-426.53723404255317,-355.2074468085106,5175.279255319149,4820.071808510638
EHAM,LIEO,2015,337.3157894736842,176.31578947368422,513.6315789473684,8016.263157894737,8529.894736842105
EHEH,EPMO,2015,62.1875,-92.921875,-30.734375,5973.8125,5943.078125
EHEH,EPWA,2015,63.13559322033898,-157.38983050847457,-94.2542372881356,6229.525423728814,6135.271186440678
EHGG,EGSH,2018,-45.5,-236.5,-282.0,3757.5,3475.5
EHAM,EFHK,2016,311.44776119402985,313.18905472636817,624.636815920398,8240.976782752901,8865.6135986733
EHAM,EGSS,2016,422.31020408163266,537.6877551020408,959.9979591836735,3211.922448979592,4171.920408163265
EHBK,EGTE,2016,420.0,650.0,1070.0,5909.0,6979.0
EHAM,EDDT,2015,193.14714714714714,264.4144144144144,457.5615615615616,4070.791291291291,4528.352852852853
EHAM,LFLC,2015,141.58227848101265,286.39240506329116,427.9746835443038,4983.329113924051,5411.303797468355
EHAM,LIME,2015,120.0,433.0,553.0,5607.0,6160.0
EHGG,LPPR,2015,540.0,321.0,861.0,10154.5,11015.5
EHBK,EDDB,2015,-120.0,-503.0,-623.0,5575.0,4952.0
EHAM,LPMA,2019,404.1625,579.575,983.7375,14365.475,15349.2125
EHEH,EPLB,2019,249.47222222222223,451.25,700.7222222222222,6403.444444444444,7104.166666666667
EHAM,LFML,2018,717.8950131233596,427.3280839895013,1145.2230971128608,6387.950131233596,7533.173228346457
EHEH,LQTZ,2018,1045.7,1061.275,2106.975,6896.225,9003.2
EHAM,LFLC,2016,323.3611111111111,507.56944444444446,830.9305555555555,4991.013888888889,5821.944444444444
EHBK,EPWA,2016,248.2,-0.8,247.4,6437.4,6684.8
EHAM,ESSA,2015,240.545551982851,317.5048231511254,558.0503751339764,6546.413719185423,7104.4640943194
EHAM,ENCN,2015,107.06040268456375,211.0234899328859,318.0838926174497,4570.453020134229,4888.536912751678
EHEH,EPKK,2015,72.92727272727272,-35.63636363636363,37.29090909090909,6025.345454545454,6062.636363636364
EHAM,LGSK,2015,35.294117647058826,-14.176470588235293,21.11764705882353,10592.0,10613.117647058823
EHEH,LMML,2015,403.6969696969697,270.3636363636364,674.060606060606,9794.90909090909,10468.969696969696
EHAM,EGVN,2015,150.0,-253.0,-103.0,4195.0,4092.0
EHBK,LIPZ,2015,900.0,-54.0,846.0,7620.0,8466.0
EHAM,EHEH,2018,883.875,1119.125,2003.0,1731.75,3734.75
EHRD,LEGE,2016,400.53846153846155,303.4230769230769,703.9615384615385,6404.192307692308,7108.153846153846
EHRD,EGLC,2015,-152.81499395405078,45.20798065296251,-107.60701330108827,3072.83192261185,2965.2249093107616
EHAM,LEVX,2015,-60.0,1658.0,1598.0,9138.0,10736.0
EHAM,LFRS,2019,518.9520958083832,611.688622754491,1130.6407185628743,4991.940119760479,6122.580838323353
EHRD,LEMD,2019,510.0,604.5,1114.5,7936.5,9051.0
EHAM,LJLJ,2016,615.7951807228916,793.9638554216867,1409.7590361445782,5635.506024096386,7045.265060240964
EHAM,EGGW,2015,277.0495867768595,375.23553719008265,652.2851239669421,3472.154958677686,4124.440082644628
EHRD,LKPR,2015,-155.78947368421052,-515.8947368421053,-671.6842105263158,4926.0,4254.315789473684
EHAM,EGKB,2015,-360.0,-322.0,-682.0,3099.0,2417.0
EHAM,LEST,2019,884.9411764705883,938.2941176470588,1823.235294117647,8102.5,9925.735294117647
EHEH,LSGS,2019,540.0,270.0,810.0,5003.0,5813.0
EHEH,LKPR,2018,238.11917098445596,13.849740932642487,251.96891191709844,4614.943005181347,4866.911917098446
EHAM,EDDB,2015,-126.68387096774194,-298.44193548387096,-425.1258064516129,4531.341935483871,4106.216129032258
EHGG,LEBL,2015,120.0,320.0,440.0,7236.0,7676.0
EHAM,LSZH,2018,717.7746153846153,531.6753846153846,1249.45,4618.616923076923,5868.066923076923
EHEH,LYNI,2018,250.0,95.5,345.5,8003.333333333333,8348.833333333334
EHEH,LERS,2016,527.68,335.12,862.8,7201.14,8063.94
EHAM,LDZA,2016,372.49785407725324,473.9914163090129,846.4892703862661,6268.1416309012875,7114.630901287554
EHEH,LGSA,2016,1634.2307692307693,1355.2307692307693,2989.4615384615386,11535.23076923077,14524.692307692309
EHGG,EPGD,2016,-335.1714285714286,-833.1714285714286,-1168.3428571428572,5278.742857142857,4110.4
EHEH,EDDP,2016,152.0,-120.0,32.0,4962.0,4994.0
EHEH,LHDC,2015,150.05405405405406,52.027027027027025,202.0810810810811,7057.486486486487,7259.5675675675675
EHRD,LIBR,2019,140.07692307692307,228.96153846153845,369.03846153846155,8415.153846153846,8784.192307692309
EHAM,EKBI,2018,200.18708609271522,302.1225165562914,502.30960264900665,3556.2798013245033,4058.58940397351
EHAM,LEMG,2016,544.6106870229007,677.9217557251908,1222.5324427480916,10047.660305343512,11270.192748091604
EHAM,EGNT,2016,56.96125461254613,230.80442804428046,287.7656826568266,3868.2158671586717,4155.9815498154985
EHAM,EGMC,2016,312.0614754098361,355.61475409836066,667.6762295081967,2945.8565573770493,3613.532786885246
EHAM,LDZA,2015,354.47435897435895,496.4957264957265,850.9700854700855,6210.354700854701,7061.324786324786
EHRD,EGJJ,2015,-211.0,-578.4,-789.4,6485.6,5696.2
EHAM,EGLL,2018,396.52564102564105,1037.5187728937728,1434.044413919414,3350.1163003663005,4784.160714285715
EHAM,EDDN,2018,362.4146341463415,449.19756097560975,811.6121951219512,3741.70243902439,4553.314634146342
EHAM,LEZL,2018,330.56129032258065,437.0064516129032,767.5677419354839,9827.406451612904,10594.974193548387
EHAM,LGKV,2016,-360.0,-578.0,-938.0,10882.0,9944.0
EHEH,EYKA,2016,71.45454545454545,-36.36363636363637,35.09090909090909,7241.363636363636,7276.454545454545
EHAM,EGCC,2019,477.21550497866286,364.3406827880512,841.5561877667141,4389.0803698435275,5230.636557610242
EHAM,LGTS,2019,686.6290322580645,612.1854838709677,1298.8145161290322,9905.379032258064,11204.193548387097
EHRD,EFKT,2018,-780.0,-223.0,-1003.0,10758.0,9755.0
EHGG,EDDH,2018,-240.0,-947.0,-1187.0,3108.0,1921.0
EHAM,EGLC,2016,381.8075780089153,626.1188707280833,1007.9264487369985,3313.818722139673,4321.745170876671
EHRD,EDDP,2016,405.0,-416.0,-11.0,6209.5,6198.5
EHAM,EDLP,2016,1140.0,1608.3333333333333,2748.3333333333335,2415.3333333333335,5163.666666666667
EHAM,EGNV,2015,-63.28358208955224,74.22388059701493,10.940298507462687,3786.4119402985075,3797.35223880597
EHGG,EHRD,2015,-627.5,-866.3125,-1493.8125,2590.5,1096.6875
EHRD,EGGW,2015,-180.0,67.5,-112.5,3581.5,3469.0
EHRD,EGGW,2019,521.5,334.5,856.0,3326.0,4182.0
EHEH,LEGE,2018,381.1034482758621,195.7816091954023,576.8850574712644,6568.3218390804595,7145.206896551724
EHEH,LELC,2018,451.2,-93.24,357.96,9280.12,9638.08
EHRD,LOWW,2016,121.01935483870967,238.84516129032258,359.86451612903227,5614.2193548387095,5974.083870967742
EHEH,EPWR,2015,163.72307692307692,-205.58461538461538,-41.86153846153846,5126.569230769231,5084.707692307692
EHEH,EICK,2015,482.0,656.0,1138.0,5579.0,6717.0
EHEH,EHGG,2018,368.6666666666667,369.8333333333333,738.5,2337.3333333333335,3075.8333333333335
EHEH,LQTZ,2015,271.54545454545456,91.93939393939394,363.4848484848485,6891.151515151515,7254.636363636364
EHEH,LBSF,2018,693.9923076923077,511.38461538461536,1205.376923076923,8880.776923076923,10086.153846153846
EHRD,LOWW,2018,305.0,318.1,623.1,5560.171428571429,6183.271428571428
EHBK,LFLX,2018,-900.0,-1795.0,-2695.0,6149.0,3454.0
EHAM,EGTE,2016,210.94214876033058,-58.98347107438016,151.95867768595042,5402.702479338843,5554.661157024793
EHAM,LGSR,2016,236.47058823529412,58.470588235294116,294.94117647058823,12183.235294117647,12478.176470588236
EHBK,EGBE,2015,-127.64285714285714,-538.7380952380952,-666.3809523809524,6183.357142857143,5516.976190476191
EHAM,ENZV,2018,195.05904761904762,53.81333333333333,248.87238095238095,5008.4914285714285,5257.363809523809
EHGG,EHKD,2018,1530.0,1822.0,3352.0,1652.0,5004.0
EHGG,ENGM,2016,-300.0,-866.75,-1166.75,6613.75,5447.0
EHBK,EHEH,2016,438.0,793.8,1231.8,1439.7,2671.5
EHRD,EDDV,2016,-44.666666666666664,-731.3333333333334,-776.0,4067.0,3291.0
EHAM,LEBL,2015,374.45929339477726,476.89247311827955,851.3517665130569,7210.957757296467,8062.309523809524
EHRD,LHBP,2015,31.35632183908046,-451.9310344827586,-420.57471264367814,7068.620689655172,6648.045977011494
EHGG,LFML,2015,-240.0,58.5,-181.5,6695.0,6513.5
EHEH,EDDM,2018,-240.0,1389.0,1149.0,4377.0,5526.0
EHAM,BIKF,2017,484.0572207084469,242.67574931880108,726.7329700272479,10811.613079019073,11538.346049046322
EHAM,EFRO,2017,-292.5,-118.33333333333333,-410.8333333333333,10067.75,9656.916666666666
EHAM,EGJB,2017,180.0,-63.0,117.0,4314.0,4431.0
EHBK,EGNT,2015,0.0,-662.0,-662.0,8033.0,7371.0
EHAM,LPPS,2015,-120.0,4318.0,4198.0,13262.0,17460.0
EHAM,EGGP,2017,157.65079365079364,-138.11507936507937,19.535714285714285,4771.738095238095,4791.273809523809
EHEH,LIMJ,2017,629.0,5418.0,6047.0,5448.0,11495.0
EHBK,EGPF,2017,120.0,324.0,444.0,6227.0,6671.0
EHBK,EGLF,2019,360.0,18.0,378.0,4362.0,4740.0
EHAM,ENCN,2017,195.27147766323023,296.29896907216494,491.5704467353952,4558.127147766323,5049.697594501718
EHEH,EHAM,2017,358.0,-1400.8333333333333,-1042.8333333333333,4582.583333333333,3539.75
EHRD,ESSA,2017,660.0,484.0,1144.0,6814.0,7958.0
EHBK,EKBI,2019,300.0,-116.0,184.0,4015.0,4199.0
EHEH,LIRA,2017,472.5982905982906,298.53846153846155,771.1367521367522,6771.572649572649,7542.709401709401
EHAM,EBLG,2017,265.6842105263158,240.47368421052633,506.1578947368421,2591.684210526316,3097.842105263158
EHAM,LBWN,2015,1020.0,980.0,2000.0,10252.5,12252.5
EHEH,LGAV,2017,178.71698113207546,-158.66037735849056,20.056603773584907,10734.056603773584,10754.11320754717
EHLE,EDDG,2017,-120.77777777777777,-106.22222222222223,-227.0,2333.8888888888887,2106.8888888888887
EHBK,LFPB,2017,450.0,722.0,1172.0,3713.5,4885.5
EHAM,LFPB,2017,200.0,571.1666666666666,771.1666666666666,3835.8333333333335,4607.0
EHRD,LEMD,2017,77.75,124.875,202.625,8923.875,9126.5
EHEH,LYNI,2017,418.1515151515151,375.75757575757575,793.9090909090909,7924.060606060606,8717.969696969696
EHGG,LOWI,2015,-675.0,-795.75,-1470.75,4831.5,3360.75
EHAM,EDDM,2017,408.1688654353562,539.3100263852243,947.4788918205804,4430.510554089709,5377.989445910291
EHAM,LKPR,2017,374.2961325966851,260.60441988950276,634.9005524861878,4876.006629834254,5510.907182320442
EHEH,EDDM,2017,-34.604651162790695,-174.04651162790697,-208.65116279069767,4140.674418604651,3932.0232558139537
EHEH,LQTZ,2017,580.7368421052631,659.578947368421,1240.3157894736842,6839.605263157895,8079.921052631579
EHRD,LFLB,2015,100.33333333333333,481.0,581.3333333333334,4795.833333333333,5377.166666666667
EHAM,LIPZ,2017,363.30575539568343,160.50359712230215,523.8093525179856,5911.107913669065,6434.917266187051
EHEH,EBAW,2015,-641.0,-585.0,-1226.0,1588.0,362.0
EHEH,LICC,2017,337.08,179.28,516.36,9115.64,9632.0
EHAM,LOWL,2017,-600.0,-1200.0,-1800.0,5918.0,4118.0
EHRD,EDDM,2018,-44.666666666666664,907.3333333333334,862.6666666666666,4605.0,5467.666666666667
EHAM,ENZV,2017,148.4406779661017,40.282485875706215,188.72316384180792,5072.988700564972,5261.71186440678
EHEH,EDDP,2017,-674.0,-1359.5,-2033.5,5218.75,3185.25
EHRD,EPWA,2016,-600.0,-678.0,-1278.0,7221.0,5943.0
EHEH,LIRN,2015,-205.33333333333334,-265.1111111111111,-470.44444444444446,7530.666666666667,7060.222222222223
EHEH,ESGG,2017,20.0,306.0,326.0,5430.0,5756.0
EHEH,LPFR,2017,382.8240740740741,156.84259259259258,539.6666666666666,10394.685185185184,10934.351851851852
EHAM,LROP,2017,526.0380434782609,244.106884057971,770.1449275362319,9436.996376811594,10207.141304347826
EHAM,LSGS,2017,-240.0,-630.0,-870.0,5888.0,5018.0
EHBK,LEMD,2018,390.0,442.0,832.0,7960.5,8792.5
EHAM,LDZA,2017,518.3245614035088,626.3464912280701,1144.671052631579,6121.811403508772,7266.482456140351
EHEH,LEZL,2017,403.2340425531915,307.06382978723406,710.2978723404256,9493.744680851063,10204.04255319149
EHEH,LYBE,2017,523.6153846153846,516.3653846153846,1039.9807692307693,7302.4807692307695,8342.461538461539
EHAM,LIPX,2017,362.45714285714286,591.3714285714286,953.8285714285714,5490.742857142857,6444.571428571428
EHAM,EFKT,2015,85.71428571428571,267.14285714285717,352.85714285714283,10151.42857142857,10504.285714285714
EHRD,LIRN,2015,120.0,1126.0,1246.0,12027.0,13273.0
EHBK,EGGW,2017,900.0,1294.0,2194.0,3526.0,5720.0
EHRD,ESGG,2017,960.0,943.0,1903.0,4984.0,6887.0
EHRD,EPWA,2017,-180.0,-217.0,-397.0,6369.0,5972.0
EHRD,EGGW,2016,-15.0,139.0,124.0,3217.0,3341.0
EHBK,LRBC,2016,-720.0,-1161.5,-1881.5,9132.5,7251.0
EHEH,BIKF,2017,-315.0,-900.5,-1215.5,18147.5,16932.0
EHGG,EKYT,2018,-600.0,-898.0,-1498.0,4538.0,3040.0
