ADEP,ADES,year,avg_delay_departure,avg_delay_destination,avg_total_delay,avg_filed_duration,avg_actual_duration
EHRD,LEPA,2021,193.75,162.09375,355.84375,7792.375,8148.21875
EHAM,LGAV,2021,193.85274725274726,303.0813186813187,496.9340659340659,10726.951648351649,11223.885714285714
EHRD,EIDW,2021,-636.0,-545.0,-1181.0,7391.0,6210.0
EHAM,ENCN,2020,-275.468085106383,248.5744680851064,-26.893617021276597,4095.308510638298,4068.4148936170213
EHBK,EGBB,2020,-771.6021505376344,-1524.774193548387,-2296.3763440860216,6361.075268817204,4064.6989247311826
EHEH,LIMC,2021,114.86363636363636,-718.6818181818181,-603.8181818181819,5735.227272727273,5131.409090909091
EHEH,LWSK,2021,184.0909090909091,153.21212121212122,337.3030303030303,8638.39393939394,8975.69696969697
EHAM,LFPO,2020,407.48275862068965,278.7586206896552,686.2413793103449,4065.655172413793,4751.896551724138
EHAM,BIAR,2020,-500.0,-437.6666666666667,-937.6666666666666,10232.666666666666,9295.0
EHAM,LDRI,2020,720.0,654.0,1374.0,6643.0,8017.0
EHAM,LEZG,2020,-281.8,337.98333333333335,56.18333333333333,6729.4,6785.583333333333
EHRD,LEGE,2020,-462.72727272727275,-422.0,-884.7272727272727,6290.090909090909,5405.363636363636
EHAM,LGKF,2020,-64.5,-555.0,-619.5,10402.0,9782.5
EHEH,EPLB,2021,-154.05,30.95,-123.1,6761.05,6637.95
EHEH,LERS,2021,326.6666666666667,-94.70370370370371,231.96296296296296,7681.148148148148,7913.111111111111
EHAM,ENAL,2020,-179.72222222222223,190.16666666666666,10.444444444444445,6339.925925925926,6350.37037037037
EHEH,LEZL,2020,-150.56410256410257,-171.92307692307693,-322.4871794871795,9521.846153846154,9199.358974358975
EHAM,EHRD,2020,450.0,681.5,1131.5,1085.0,2216.5
EHEH,EPPO,2020,-523.2413793103449,-843.1034482758621,-1366.344827586207,5348.137931034483,3981.793103448276
EHAM,LIRQ,2021,188.7686274509804,555.4705882352941,744.2392156862745,6050.607843137255,6794.84705882353
EHAM,EGNJ,2021,-91.61538461538461,227.3846153846154,135.76923076923077,3121.230769230769,3257.0
EHEH,EPWR,2021,-186.375,-435.7083333333333,-622.0833333333334,5216.25,4594.166666666667
EHRD,LOWI,2021,-272.57142857142856,-276.92857142857144,-549.5,4640.285714285715,4090.785714285714
EHBK,LOWS,2020,210.0,38.5,248.5,4455.0,4703.5
EHRD,LSGG,2020,216.66666666666666,65.83333333333333,282.5,4725.0,5007.5
EHAM,ESOE,2020,-240.0,667.0,427.0,4940.0,5367.0
EHRD,LGAV,2020,-840.0,-1279.0,-2119.0,11070.0,8951.0
EHAM,LSGG,2021,48.70825335892514,70.96737044145873,119.67562380038387,4669.318618042226,4788.994241842611
EHBK,EINN,2021,690.0,605.5,1295.5,6001.5,7297.0
EHAM,LEAL,2020,69.80097087378641,373.1456310679612,442.9466019417476,8430.898058252427,8873.844660194174
EHBK,LFSB,2020,-471.29411764705884,-644.1764705882352,-1115.4705882352941,3403.0588235294117,2287.5882352941176
EHBK,LRAR,2020,600.0,120.0,720.0,7743.0,8463.0
EHBK,LFLL,2020,-510.0,-571.2222222222222,-1081.2222222222222,4407.222222222223,3326.0
EHBK,EBBR,2021,300.0,352.5,652.5,1822.5,2475.0
EHBK,EGBB,2021,-1077.9080459770114,-1649.5172413793102,-2727.425287356322,6165.505747126437,3438.080459770115
EHAM,EDDM,2020,-41.70749542961609,327.9616087751371,286.25411334552103,4037.4405850091407,4323.694698354661
EHGG,EGMC,2020,-833.5,-1057.75,-1891.25,4764.5,2873.25
EHBK,EPWA,2020,-423.14285714285717,-774.8571428571429,-1198.0,6114.142857142857,4916.142857142857
EHAM,EGCC,2021,183.23060344827587,167.8793103448276,351.10991379310343,4055.560344827586,4406.670258620689
EHAM,EFIV,2020,-540.0,439.0,-101.0,10024.0,9923.0
EHAM,LROP,2021,192.63061224489795,22.99795918367347,215.62857142857143,9277.959183673469,9493.58775510204
EHAM,LHBP,2021,68.54046997389034,280.2480417754569,348.78851174934726,6378.313315926893,6727.101827676241
EHAM,LPMA,2021,295.27777777777777,653.7037037037037,948.9814814814815,13898.518518518518,14847.5
EHAM,LWSK,2021,780.0,1079.0,1859.0,8821.0,10680.0
EHAM,LFLB,2020,20.0,-73.66666666666667,-53.666666666666664,5079.333333333333,5025.666666666667
EHRD,LFMT,2020,-145.0,-615.75,-760.75,6164.0,5403.25
EHRD,LFMN,2021,30.0,-751.5,-721.5,6887.5,6166.0
EHRD,LSZH,2021,0.0,-54.0,-54.0,5392.0,5338.0
EHAM,LKPR,2021,62.2060606060606,177.0909090909091,239.2969696969697,4606.951515151515,4846.248484848485
EHAM,EKCH,2021,55.419485791610285,237.0744248985115,292.49391069012177,4214.358592692828,4506.85250338295
EHAM,EBBR,2021,118.49643705463183,319.13064133016627,437.6270783847981,1970.790973871734,2408.418052256532
EHAM,LJLJ,2020,-52.35,55.45,3.1,5566.75,5569.85
EHRD,LGKR,2020,-164.57142857142858,-383.42857142857144,-548.0,9384.142857142857,8836.142857142857
EHEH,LGZA,2020,-267.57142857142856,-542.8571428571429,-810.4285714285714,10349.57142857143,9539.142857142857
EHEH,EPPO,2021,188.1578947368421,-35.36842105263158,152.78947368421052,5385.105263157895,5537.894736842105
EHAM,LGMT,2021,356.2857142857143,404.14285714285717,760.4285714285714,10874.42857142857,11634.857142857143
EHAM,LDZD,2021,114.66666666666667,560.6666666666666,675.3333333333334,6887.666666666667,7563.0
EHBK,LHBP,2020,-345.0,130.5,-214.5,6017.0,5802.5
EHAM,ENZV,2021,42.72727272727273,164.35177865612647,207.07905138339922,4843.596837944664,5050.675889328063
EHAM,EBLG,2021,94.25,335.75,430.0,2356.75,2786.75
EHAM,EYVI,2020,-122.625,431.4431818181818,308.8181818181818,6995.852272727273,7304.670454545455
EHEH,LEBL,2020,59.08,-45.56,13.52,7018.04,7031.56
EHAM,LIPX,2020,113.36111111111111,109.27777777777777,222.63888888888889,5589.083333333333,5811.722222222223
EHAM,EHEH,2020,664.6666666666666,138.33333333333334,803.0,2973.3333333333335,3776.3333333333335
EHGG,EGCC,2020,-600.0,-1194.5,-1794.5,5215.0,3420.5
EHAM,LEMG,2021,354.91129032258067,605.2943548387096,960.2056451612904,10021.90927419355,10982.114919354839
EHAM,LEMH,2021,329.4,322.06666666666666,651.4666666666667,8221.8,8873.266666666666
EHRD,LFTH,2020,-291.375,-606.0,-897.375,6737.375,5840.0
EHEH,EPKT,2020,-501.5,-359.06944444444446,-860.5694444444445,5551.097222222223,4690.527777777777
EHBK,EGSS,2020,-245.0,-196.33333333333334,-441.3333333333333,3346.0,2904.6666666666665
EHAM,EINN,2020,0.0,228.0,228.0,5786.0,6014.0
EHAM,LPLA,2021,228.0,-164.0,64.0,16073.2,16137.2
EHAM,EGKK,2021,-52.044117647058826,-10.963235294117647,-63.00735294117647,3572.5588235294117,3509.551470588235
EHAM,EKYT,2021,30.682539682539684,433.5820105820106,464.2645502645503,4007.0793650793653,4471.343915343916
EHGG,EDDF,2020,240.0,95.0,335.0,3210.0,3545.0
EHLE,EDDG,2020,340.0,267.0,607.0,2575.0,3182.0
EHAM,LYBE,2020,257.7125,485.3125,743.025,7310.4375,8053.4625
EHRD,EHAM,2020,0.0,176.5,176.5,1080.75,1257.25
EHEH,EDDL,2020,-803.0,-1160.0,-1963.0,2704.0,741.0
EHAM,LEZG,2021,149.9506172839506,577.925925925926,727.8765432098766,7133.049382716049,7860.925925925926
EHAM,LFPO,2021,-259.52777777777777,55.47222222222222,-204.05555555555554,3700.4166666666665,3496.3611111111113
EHAM,ETSI,2020,-391.5,-183.0,-574.5,4534.0,3959.5
EHAM,LGSR,2020,-193.33333333333334,14.555555555555555,-178.77777777777777,11632.666666666666,11453.888888888889
EHAM,LIEA,2020,181.77777777777777,-169.11111111111111,12.666666666666666,7663.555555555556,7676.222222222223
EHAM,LGMK,2021,217.3181818181818,271.8181818181818,489.1363636363636,11516.181818181818,12005.318181818182
EHAM,LEMH,2020,-480.0,-286.0,-766.0,7361.5,6595.5
EHAM,EETN,2021,44.56818181818182,453.07954545454544,497.64772727272725,7796.295454545455,8293.943181818182
EHEH,LGIR,2021,17.568181818181817,-268.72727272727275,-251.1590909090909,11920.09090909091,11668.931818181818
EHAM,EGGP,2020,-246.5211267605634,-399.92957746478874,-646.4507042253521,4589.577464788732,3943.1267605633802
EHAM,LGKO,2020,-122.21739130434783,-195.1304347826087,-317.3478260869565,12057.434782608696,11740.08695652174
EHAM,EBCI,2021,1128.7058823529412,996.4117647058823,2125.1176470588234,2884.0,5009.117647058823
EHRD,LIBR,2021,-171.4375,-51.625,-223.0625,8338.625,8115.5625
EHAM,LIRP,2020,52.659574468085104,443.70212765957444,496.36170212765956,5911.234042553191,6407.595744680851
EHRD,LDZA,2020,-550.0,-506.5,-1056.5,6668.0,5611.5
EHGG,LGIR,2020,-257.14285714285717,-404.7142857142857,-661.8571428571429,12379.0,11717.142857142857
EHEH,LGSA,2021,180.0,152.0,332.0,12103.0,12435.0
EHAM,LEMG,2020,190.14909090909092,403.11636363636364,593.2654545454545,9847.018181818183,10440.283636363636
EHEH,LOWI,2020,-259.82142857142856,-708.3571428571429,-968.1785714285714,4769.214285714285,3801.035714285714
EHTW,EDDF,2021,360.0,-310.0,50.0,3634.0,3684.0
EHAM,EGBB,2021,132.0930930930931,191.00900900900902,323.1021021021021,3909.5225225225226,4232.624624624625
EHAM,EFRO,2021,1260.0,1278.0,2538.0,10802.0,13340.0
EHAM,EGSS,2020,-283.9887640449438,74.1685393258427,-209.82022471910113,3046.5112359550562,2836.691011235955
EHAM,EGGP,2021,-2.7,-211.3,-214.0,4903.075,4689.075
EHRD,LPPT,2020,70.0,-99.0,-29.0,10247.333333333334,10218.333333333334
EHBK,LSGG,2020,180.0,-363.0,-183.0,4003.0,3820.0
EHBK,ELLX,2020,-180.0,-90.0,-270.0,2487.0,2217.0
EHAM,LGKP,2020,-640.0,-259.3333333333333,-899.3333333333334,11830.333333333334,10931.0
EHAM,EHGG,2021,206.11764705882354,534.4705882352941,740.5882352941177,1962.235294117647,2702.823529411765
EHBK,EGPD,2020,-540.0,-2112.0,-2652.0,10214.0,7562.0
EHGG,LGIR,2021,520.0,85.33333333333333,605.3333333333334,12327.111111111111,12932.444444444445
EHAM,LBSF,2021,78.14406779661017,276.7118644067797,354.85593220338984,8706.677966101695,9061.533898305084
EHAM,EGPB,2021,-480.0,-2153.0,-2633.0,11165.0,8532.0
EHBK,ETNL,2020,-660.0,-910.0,-1570.0,4759.0,3189.0
EHRD,LICJ,2021,90.55555555555556,169.33333333333334,259.8888888888889,8874.222222222223,9134.111111111111
EHAM,LSGG,2020,-69.24552429667519,-181.89514066496164,-251.14066496163682,4745.25831202046,4494.117647058823
EHAM,EDDK,2020,-704.0,-644.8,-1348.8,2936.0,1587.2
EHEH,LGKO,2020,-430.0,-670.5,-1100.5,11754.333333333334,10653.833333333334
EHAM,LQSA,2020,540.0,744.0,1284.0,7236.0,8520.0
EHAM,LFBD,2021,123.45627376425855,450.3079847908745,573.7642585551331,5346.357414448669,5920.121673003802
EHEH,LOWS,2021,-95.83333333333333,-551.9166666666666,-647.75,4699.083333333333,4051.3333333333335
EHAM,LKTB,2021,600.0,687.0,1287.0,5198.0,6485.0
EHRD,LICJ,2020,-139.77777777777777,-315.1111111111111,-454.8888888888889,9093.555555555555,8638.666666666666
EHAM,LGMK,2020,-246.3,156.3,-90.0,11375.0,11285.0
EHAM,LIEE,2020,132.53333333333333,211.0,343.53333333333336,8182.6,8526.133333333333
EHAM,EDDM,2021,86.87846153846154,212.4953846153846,299.37384615384616,4392.764615384615,4692.138461538461
EHBK,LEAL,2020,-332.3076923076923,-352.2692307692308,-684.5769230769231,8724.5,8039.923076923077
EHBK,LROP,2020,-12.0,-428.6,-440.6,9316.6,8876.0
EHEH,EHAM,2021,-507.14285714285717,-640.9285714285714,-1148.0714285714287,2209.285714285714,1061.2142857142858
EHAM,ENZV,2020,-194.02314814814815,62.282407407407405,-131.74074074074073,4612.138888888889,4480.398148148148
EHAM,LBBG,2020,-818.8,-668.4,-1487.2,9902.2,8415.0
EHAM,EDDC,2021,-5.923076923076923,170.80769230769232,164.8846153846154,4264.5192307692305,4429.403846153846
EHRD,EGNJ,2021,60.0,192.0,252.0,2929.0,3181.0
EHAM,LIBD,2020,171.625,315.9166666666667,487.5416666666667,8083.145833333333,8570.6875
EHEH,LIPH,2020,300.0,116.0,416.0,5462.4,5878.4
EHEH,LGIR,2020,-530.7058823529412,-944.0588235294117,-1474.764705882353,12182.70588235294,10707.941176470587
EHGG,LKPR,2021,-900.0,-1567.0,-2467.0,4774.0,2307.0
EHBK,EBLG,2020,-127.5,-34.75,-162.25,1218.125,1055.875
EHAM,EGTK,2021,-720.0,43.0,-677.0,2907.0,2230.0
EHAM,EKSB,2021,-172.5,-30.5,-203.0,4745.5,4542.5
EHAM,ESGG,2021,12.64850136239782,247.64032697547685,260.28882833787463,4771.24523160763,5031.534059945504
EHEH,EPRZ,2021,558.4285714285714,1181.5714285714287,1740.0,6249.857142857143,7989.857142857143
EHGG,ETSI,2021,-900.0,-1254.0,-2154.0,5133.0,2979.0
EHBK,EGSS,2021,-26.666666666666668,106.44444444444444,79.77777777777777,3473.3333333333335,3553.1111111111113
EHEH,LPBJ,2021,420.0,438.0,858.0,9642.0,10500.0
EHAM,LIRF,2020,33.693370165745854,-180.83977900552486,-147.146408839779,7305.803867403315,7158.657458563536
EHAM,EICK,2020,-251.64814814814815,167.88888888888889,-83.75925925925925,5501.990740740741,5418.231481481482
EHEH,LEGE,2020,90.16666666666667,-203.04166666666666,-112.875,6712.041666666667,6599.166666666667
EHEH,LQTZ,2020,-5.275862068965517,59.206896551724135,53.93103448275862,6989.758620689655,7043.689655172414
EHGG,LEPA,2020,-780.0,-904.0,-1684.0,7986.0,6302.0
EHEH,LEGR,2020,60.0,31.0,91.0,8684.0,8775.0
EHAM,LIPO,2020,840.0,890.0,1730.0,5555.0,7285.0
EHAM,LRCL,2021,282.9230769230769,793.2307692307693,1076.1538461538462,7742.0,8818.153846153846
EHAM,EBBR,2020,-33.078947368421055,149.08552631578948,116.00657894736842,1954.5065789473683,2070.5131578947367
EHAM,EGGW,2020,-26.582914572864322,226.12060301507537,199.53768844221105,3265.005025125628,3464.542713567839
EHAM,EPKT,2020,44.857142857142854,455.14285714285717,500.0,5762.428571428572,6262.428571428572
EHAM,LDDU,2021,103.09302325581395,260.6511627906977,363.74418604651163,7684.395348837209,8048.139534883721
EHAM,LKPR,2020,48.02168674698795,-25.896385542168673,22.125301204819277,4929.277108433735,4951.402409638554
EHAM,ESSA,2020,-6.072494669509595,273.181236673774,267.1087420042644,6194.991471215352,6462.100213219616
EHRD,EGLC,2020,-310.1186440677966,-168.94915254237287,-479.06779661016947,2878.762711864407,2399.6949152542375
EHRD,LDDU,2021,96.92307692307692,70.53846153846153,167.46153846153845,7616.538461538462,7784.0
EHBK,LEBL,2021,75.0,-195.0,-120.0,7252.0,7132.0
EHEH,LEAL,2021,168.91469194312796,235.70616113744074,404.62085308056874,8421.492890995261,8826.11374407583
EHAM,LBBG,2021,310.22727272727275,-18.136363636363637,292.09090909090907,10497.181818181818,10789.272727272728
EHAM,EFKT,2021,435.0,851.875,1286.875,10961.875,12248.75
EHEH,LHBP,2020,-258.6990291262136,-357.378640776699,-616.0776699029126,6432.0873786407765,5816.0097087378645
EHAM,LFML,2021,366.225988700565,480.38418079096044,846.6101694915254,6026.90395480226,6873.514124293785
EHAM,ENTO,2021,58.4390243902439,158.85365853658536,217.29268292682926,5294.09756097561,5511.390243902439
EHEH,LICC,2020,143.5,-445.07142857142856,-301.57142857142856,9663.642857142857,9362.07142857143
EHEH,LKPR,2020,-213.72413793103448,-507.3448275862069,-721.0689655172414,4565.517241379311,3844.448275862069
EHEH,LWSK,2020,-5.235294117647059,42.35294117647059,37.11764705882353,8731.764705882353,8768.882352941177
EHAM,LIEO,2020,157.1,-626.85,-469.75,8351.2,7881.45
EHEH,EPRZ,2020,-495.25,-424.25,-919.5,6354.25,5434.75
EHBK,LFPB,2021,180.0,378.0,558.0,2978.0,3536.0
EHEH,LIBR,2021,355.36842105263156,274.42105263157896,629.7894736842105,8164.473684210527,8794.263157894737
EHTW,EBBR,2021,-556.0,-1042.0,-1598.0,3102.0,1504.0
EHEH,LIME,2020,-257.7837837837838,-820.1081081081081,-1077.8918918918919,5460.648648648648,4382.756756756757
EHRD,ESNX,2020,810.0,2159.0,2969.0,12300.0,15269.0
EHEH,LFMN,2021,245.65384615384616,-67.84615384615384,177.80769230769232,6436.423076923077,6614.2307692307695
EHRD,LIPB,2021,71.0,-336.5,-265.5,6815.25,6549.75
EHEH,LEAL,2020,-193.47368421052633,-310.5921052631579,-504.0657894736842,8468.598684210527,7964.5328947368425
EHRD,LMML,2020,60.0,-17.0,43.0,10466.0,10509.0
EHAM,LGMT,2020,48.2,-250.8,-202.6,11205.4,11002.8
EHEH,LEJR,2021,-360.0,-1005.0,-1365.0,10541.0,9176.0
EHEH,LESO,2021,762.0,802.0,1564.0,6012.0,7576.0
EHEH,LFBZ,2021,-390.0,-679.5,-1069.5,6660.5,5591.0
EHAM,LFBO,2021,129.48363636363635,297.3309090909091,426.81454545454545,5859.807272727273,6286.6218181818185
EHAM,LFRN,2021,142.60526315789474,403.1842105263158,545.7894736842105,4488.394736842105,5034.184210526316
EHAM,ESSL,2021,-104.80952380952381,176.13095238095238,71.32142857142857,5608.0,5679.321428571428
EHEH,EPWA,2021,123.1842105263158,-82.65789473684211,40.526315789473685,6319.315789473684,6359.8421052631575
EHGG,EGSS,2021,540.0,130.0,670.0,3896.0,4566.0
EHEH,EINN,2020,120.0,-282.0,-162.0,6146.0,5984.0
EHAM,LGZA,2020,-212.0,-188.1,-400.1,10460.433333333332,10060.333333333334
EHAM,LIMC,2020,62.24603174603175,-434.2195767195767,-371.97354497354496,5857.941798941799,5485.9682539682535
EHAM,ENDU,2020,120.0,303.6666666666667,423.6666666666667,9948.333333333334,10372.0
EHAM,EGPH,2021,56.174041297935105,481.60766961651916,537.7817109144543,4366.811209439528,4904.592920353983
EHAM,EPGD,2021,-11.664495114006515,-49.88925081433225,-61.55374592833876,5817.508143322476,5755.954397394137
EHAM,EGNT,2021,16.637323943661972,179.5281690140845,196.16549295774647,4049.975352112676,4246.140845070423
EHAM,EGGW,2021,-149.28658536585365,106.32926829268293,-42.957317073170735,3350.6768292682927,3307.7195121951218
EHAM,LFSB,2020,-50.307377049180324,87.11475409836065,36.807377049180324,3972.651639344262,4009.4590163934427
EHEH,LGAV,2020,-226.61702127659575,-469.82978723404256,-696.4468085106383,10802.787234042553,10106.340425531915
EHRD,ENZV,2020,-300.0,-579.0,-879.0,7627.0,6748.0
EHGG,EHAM,2021,-367.4375,-841.9375,-1209.375,2602.4375,1393.0625
EHEH,EDDM,2021,360.0,3804.0,4164.0,4521.0,8685.0
EHAM,EHTW,2021,0.0,34.0,34.0,2334.0,2368.0
EHAM,LGSR,2021,190.71428571428572,614.8571428571429,805.5714285714286,11390.607142857143,12196.17857142857
EHEH,LBBG,2021,109.0,3.75,112.75,10072.625,10185.375
EHAM,LPMA,2020,42.61290322580645,328.5806451612903,371.19354838709677,14081.645161290322,14452.838709677419
EHEH,EPMO,2021,132.0,89.53658536585365,221.53658536585365,6018.487804878048,6240.024390243902
EHAM,EGLL,2020,-69.70431472081218,483.6802030456853,413.9758883248731,2958.3921319796955,3372.3680203045687
EHEH,LIRA,2020,-225.375,-324.25,-549.625,6732.3125,6182.6875
EHAM,LGPZ,2020,58.89655172413793,231.24137931034483,290.13793103448273,9694.586206896553,9984.724137931034
EHRD,LHBP,2021,-180.0,-727.0,-907.0,6724.0,5817.0
EHBK,LGIR,2021,-420.0,-775.0,-1195.0,12017.0,10822.0
EHRD,LFOK,2020,-180.0,689.0,509.0,4168.0,4677.0
EHRD,LIRZ,2020,-13.333333333333334,7.111111111111111,-6.222222222222222,6484.666666666667,6478.444444444444
EHAM,EGAC,2021,-93.55384615384615,128.86153846153846,35.30769230769231,4818.753846153846,4854.0615384615385
EHRD,LFPO,2021,300.0,-3305.6666666666665,-3005.6666666666665,8685.666666666666,5680.0
EHEH,LQSA,2021,356.18518518518516,499.77777777777777,855.9629629629629,6908.074074074074,7764.037037037037
EHAM,LGRP,2021,255.85333333333332,336.64,592.4933333333333,12453.72,13046.213333333333
EHBK,LOWS,2021,-480.0,-783.0,-1263.0,4229.0,2966.0
EHAM,BIKF,2020,-52.88461538461539,-132.10256410256412,-184.98717948717947,10712.23076923077,10527.24358974359
EHEH,EYVI,2020,-149.21212121212122,103.51515151515152,-45.696969696969695,7121.818181818182,7076.121212121212
EHBK,LOWW,2020,-1367.6666666666667,-1083.0,-2450.6666666666665,5094.666666666667,2644.0
EHAM,LPPT,2021,347.76791277258565,460.904984423676,808.6728971962617,9996.057632398753,10804.730529595015
EHAM,EGSS,2021,-211.0873015873016,152.22222222222223,-58.86507936507937,2920.5714285714284,2861.7063492063494
EHAM,LATI,2020,160.0,56.0,216.0,8507.833333333334,8723.833333333334
EHAM,LGSK,2021,-225.0,59.25,-165.75,10053.5,9887.75
EHAM,ETNL,2021,240.0,848.0,1088.0,3541.0,4629.0
EHAM,EDDS,2021,122.88724035608308,91.1454005934718,214.0326409495549,3877.4480712166173,4091.480712166172
EHRD,LEZL,2021,900.0,1095.0,1995.0,9278.0,11273.0
EHAM,EGNV,2020,-256.3623188405797,-60.88405797101449,-317.2463768115942,3752.478260869565,3435.231884057971
EHGG,ESSA,2021,-600.0,-381.0,-981.0,5611.0,4630.0
EHAM,ESSA,2021,81.17704918032787,336.3,417.47704918032787,6467.752459016393,6885.229508196721
EHEH,LOWI,2021,-120.81818181818181,-213.04545454545453,-333.8636363636364,4478.954545454545,4145.090909090909
EHAM,LIRP,2021,215.78048780487805,664.7073170731708,880.4878048780488,5959.256097560976,6839.743902439024
EHEH,EPMO,2020,-191.55172413793105,-421.48275862068965,-613.0344827586207,6093.6551724137935,5480.620689655172
EHRD,LDSP,2020,-132.0,-108.5,-240.5,7107.625,6867.125
EHBK,LIBR,2021,-928.0,759.0,-169.0,7753.0,7584.0
EHAM,EGBB,2020,-64.56231003039514,-154.40729483282675,-218.9696048632219,3888.756838905775,3669.7872340425533
EHAM,LPPR,2020,56.537688442211056,292.91959798994975,349.4572864321608,8661.964824120603,9011.422110552763
EHAM,EGMC,2020,220.1951219512195,157.41463414634146,377.609756097561,3196.268292682927,3573.878048780488
EHGG,LGZA,2021,-144.0,-228.4,-372.4,10381.8,10009.4
EHEH,LOWW,2021,146.48076923076923,295.9423076923077,442.4230769230769,5261.961538461538,5704.384615384615
EHRD,LPPT,2021,-75.28,-49.44,-124.72,9805.0,9680.28
EHBK,EFHK,2021,253.0,239.25,492.25,7854.5,8346.75
EHAM,EDDF,2020,-46.773480662983424,-76.08011049723757,-122.853591160221,3405.189226519337,3282.335635359116
EHEH,EGPH,2020,-552.4285714285714,-677.5714285714286,-1230.0,5384.428571428572,4154.428571428572
EHAM,LFTH,2020,-378.0,-372.0,-750.0,6260.5,5510.5
EHAM,EPPO,2021,-31.0,21.71794871794872,-9.282051282051283,5327.897435897436,5318.615384615385
EHEH,ENDU,2020,30.0,-247.5,-217.5,11306.0,11088.5
EHBK,LFAQ,2020,-420.0,-221.0,-641.0,2393.0,1752.0
EHAM,ENGM,2021,64.68463073852296,297.12175648702595,361.8063872255489,5721.107784431138,6082.914171656686
EHRD,LEGE,2021,-39.45454545454545,29.181818181818183,-10.272727272727273,6380.818181818182,6370.545454545455
EHAM,EGKK,2020,-177.0314465408805,-25.836477987421382,-202.8679245283019,3444.7421383647797,3241.874213836478
EHEH,EGSS,2020,-283.22680412371136,-156.30927835051546,-439.5360824742268,3146.2474226804125,2706.7113402061855
EHRD,LFLB,2020,2814.0,2708.0,5522.0,5711.5,11233.5
EHAM,LICT,2020,320.0,271.6666666666667,591.6666666666666,9122.0,9713.666666666666
EHBK,LFPB,2020,47.0,479.5,526.5,3042.5,3569.0
EHAM,ELLX,2021,15.019718309859154,269.7464788732394,284.7661971830986,2814.676056338028,3099.442253521127
EHAM,LGKL,2021,45.875,537.25,583.125,10725.9375,11309.0625
EHRD,LFBE,2020,-149.38888888888889,-232.11111111111111,-381.5,5194.555555555556,4813.055555555556
EHBK,LMML,2020,62.57142857142857,-48.857142857142854,13.714285714285714,9515.42857142857,9529.142857142857
EHEH,LIPH,2021,214.3846153846154,-212.0,2.3846153846153846,5473.846153846154,5476.2307692307695
EHBK,LGKO,2021,240.0,-4.0,236.0,11348.0,11584.0
EHAM,EPGD,2020,-24.242424242424242,-1.9393939393939394,-26.181818181818183,5599.775757575758,5573.59393939394
EHAM,LFLL,2021,53.26299694189603,289.1070336391437,342.37003058103977,4903.22629969419,5245.59633027523
EHRD,LFLS,2021,0.0,278.0,278.0,5056.0,5334.0
EHBK,LGRP,2021,-660.0,-1435.0,-2095.0,12484.0,10389.0
EHRD,LOWI,2020,-119.33333333333333,-339.8888888888889,-459.22222222222223,4860.555555555556,4401.333333333333
EHRD,LFGA,2020,1140.0,1129.0,2269.0,5006.0,7275.0
EHAM,LDSP,2020,-144.58333333333334,270.9583333333333,126.375,6856.958333333333,6983.333333333333
EHAM,ENCN,2021,34.34177215189873,394.253164556962,428.59493670886076,4405.962025316456,4834.556962025316
EHEH,EHAM,2020,-72.0,208.6,136.6,1668.0,1804.6
EHAM,LIMF,2021,154.3046875,317.4453125,471.75,5340.484375,5812.234375
EHAM,LFMT,2021,246.08474576271186,41.220338983050844,287.3050847457627,6247.389830508475,6534.6949152542375
EHAM,LRBS,2021,1346.0,1563.0,2909.0,9315.0,12224.0
EHAM,ELLX,2020,-86.96761133603239,279.91902834008096,192.95141700404858,2688.6437246963565,2881.595141700405
EHEH,EVRA,2020,-220.57894736842104,-6.7894736842105265,-227.3684210526316,7224.9473684210525,6997.578947368421
EHRD,EGBB,2021,360.0,710.0,1070.0,3276.0,4346.0
EHAM,EGLL,2021,108.3290780141844,732.0382978723404,840.3673758865248,2902.8468085106383,3743.214184397163
EHAM,LEBB,2021,103.5662100456621,165.11415525114154,268.68036529680364,6877.529680365296,7146.2100456621
EHAM,LFLL,2020,0.43951612903225806,173.2741935483871,173.71370967741936,4937.0161290322585,5110.729838709677
EHAM,LIPR,2020,1521.75,1529.0,3050.75,6707.5,9758.25
EHRD,LIRF,2020,-240.0,-817.75,-1057.75,7649.0,6591.25
EHAM,LIRF,2021,117.75548589341693,-26.681818181818183,91.07366771159874,7292.984326018809,7384.057993730407
EHAM,LGKR,2021,420.7068965517241,741.8965517241379,1162.603448275862,9293.931034482759,10456.534482758621
EHRD,LEBB,2020,-194.0,-578.625,-772.625,7307.375,6534.75
EHEH,LIMC,2020,-95.45945945945945,-900.5135135135135,-995.972972972973,5713.027027027027,4717.054054054054
EHEH,ENGM,2020,1080.0,488.0,1568.0,6396.0,7964.0
EHAM,LICJ,2021,87.9,-133.6,-45.7,9477.2,9431.5
EHEH,LBWN,2020,-121.02380952380952,-491.6190476190476,-612.6428571428571,10195.02380952381,9582.380952380952
EHBK,EFHK,2020,90.0,137.0,227.0,7673.5,7900.5
EHBK,LKPR,2020,-240.0,-349.5,-589.5,4248.5,3659.0
EHEH,LDZD,2021,198.55555555555554,282.8888888888889,481.44444444444446,6190.555555555556,6672.0
EHGG,LIPE,2021,-30.0,-124.5,-154.5,5915.0,5760.5
EHAM,EGLC,2021,25.81756756756757,227.65202702702703,253.46959459459458,3006.4189189189187,3259.8885135135133
EHAM,EGPH,2020,-175.48816568047337,168.71597633136093,-6.772189349112426,4328.094674556213,4321.322485207101
